"EFF_DATE","SITE_NO","SITE_TYPE_CODE","FACILITY_TYPE","STATE_CODE","FACILITY_ID","CITY","COUNTRY_CODE","LEGACY_ELEMENT_NUMBER","TAB_NAME","REF_COL_NAME","REMARK_NO","REMARK"
"2026/02/19","15851.","A","NON-ATCT","NY","OGS","OGDENSBURG","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY BOSTON ARTCC ON FREQS 135.25/377.1 (TURIN RCAG)."
"2026/02/19","15836.","A","NON-ATCT","NY","OIC","NORWICH","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP SVC PRVDD BY BOSTON ARTCC ON FREQS 133.25/279.5 (ROCKDALE RCAG)."
"2026/02/19","06802.","A","NON-ATCT","KS","OIN","OBERLIN","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP CTL SVC PRVDD BY DENVER ARTCC (ZDV) ON FREQS 132.7/226.675 (GOODLAND RCAG)."
"2026/02/19","19307.2","A","NON-ATCT","OK","OJA","WEATHERFORD","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY FORT WORTH ARTCC (ZFW) ON FREQS 128.4/269.375 (CLINTON-SHERMAN RCAG)."
"2026/02/19","01975.1","A","NON-ATCT","CA","OKB","OCEANSIDE","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"COMMUNICATIONS PRVDD BY SAN DIEGO RADIO ON FREQS 122.1R/115.3T (OCEANSIDE RCO)."
"2026/02/19","05410.","A","NON-ATCT","IN","OKK","KOKOMO","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY CHICAGO ARTCC ON FREQS 121.05 (REMOTED FROM GRISSOM) WHEN GRISSOM APCH CTL CLSD."
"2026/02/19","12865.","A","NON-ATCT","NE","OKS","OSHKOSH","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY DENVER ARTCC (ZDV) ON FREQS 118.475/225.4 (BRUSH/B/ RCAG)."
"2026/02/19","03987.2","A","NON-ATCT","GA","OKZ","SANDERSVILLE","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"ATLANTA LARGE TRACON PROVIDES APCH/DEP SVC 0615-2300 ON FREQ 124.2; ATLANTA ARTCC PROVIDES APCH/DEP SVC 2300-0615 ON FREQS 123.95/269.3 (MACON RCAG)."
"2026/02/19","15857.1","A","NON-ATCT","NY","OLE","OLEAN","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY CLEVELAND ARTCC (ZOB) ON FREQS 124.325/353.85 (WAYLAND RCAG)."
"2026/02/19","12573.","A","NON-ATCT","MT","OLF","WOLF POINT","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY SALT LAKE ARTCC (ZLC) ON FREQS 126.85/305.2 (GLASGOW RCAG)."
"2026/02/19","26327.","A","ATCT","WA","OLM","OLYMPIA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"EMERG FREQ 121.5 NOT MON AT TOWER"
"2026/02/19","12681.","A","NON-ATCT","NE","OLU","COLUMBUS","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 128.75/346.3 (OMAHA RCAG)."
"2026/02/19","04922.1","A","NON-ATCT","IL","OLY","OLNEY-NOBLE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY KANSAS CITY ARTCC (ZKC) ON FREQS 124.3/269.15 (DECATUR RCAG)."
"2026/02/19","04922.1","A","NON-ATCT","IL","OLY","OLNEY-NOBLE","US","TA35","ARPT_CTL_SVC","CTL_SVC",1,"(E94) SAWRS WEATHER STATION."
"2026/02/19","06233.","A","NON-ATCT","IA","OLZ","OELWEIN","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 118.9/251.15 (REMOTED FROM WATERLOO) WHEN DES MOINES APCH CTL CLSD."
"2026/02/19","12854.","A","ATCT","NE","OMA","OMAHA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"SAID IN USE. OPERATE TRANSPONDERS WITH ALTITUDE REPORTING MODE AND ADS-B (IF EQUIPPED) ENABLED ON ALL AIRPORT SURFACES."
"2026/02/19","50540.","A","NON-ATCT","AK","OME","NOME","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC ON FREQS 133.3/290.4 (NOME RCAG)."
"2026/02/19","50540.","A","NON-ATCT","AK","OME","NOME","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"NUMEROUS UNLGTD TWRS 150 FT AGL 3 MILES EAST."
"2026/02/19","50540.","A","NON-ATCT","AK","OME","NOME","US","3","ARPT_CTL_REMARK","ATC_REMARK",3,"OME AFIS ON FREQUENCY 119.925.  OPERATES  SAME HRS AS OME FSS, 0715-2245; OT  CTC FAIRBANKS FSS."
"2026/02/19","50540.","A","NON-ATCT","AK","OME","NOME","US","4","ARPT_CTL_REMARK","ATC_REMARK",4,"COMMUNICATIONS PRVDD BY NOME FSS ON FREQ 123.6 (CTAF)."
"2026/02/19","26330.","A","NON-ATCT","WA","OMK","OMAK","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"COMMUNICATIONS PRVDD BY SEATTLE RADIO ON FREQ 122.2 (OMAK RCO)."
"2026/02/19","26330.","A","NON-ATCT","WA","OMK","OMAK","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP CTL SVC PRVDD BY SEATTLE ARTCC (ZSE) ON FREQS 126.1/291.6 (MARLIN RCAG)."
"2026/02/19","11098.","A","NON-ATCT","MN","ONA","WINONA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 128.6/363.0 (LA CROSSE RCAG)."
"2026/02/19","12856.","A","NON-ATCT","NE","ONL","O'NEILL","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 128.0/257.95 (O'NEILL RCAG)."
"2026/02/19","14739.","A","NON-ATCT","NM","ONM","SOCORRO","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ALBUQUERQUE ARTCC (ZAB) ON FREQS 124.325/288.25 (ZUNI RCAG)."
"2026/02/19","19554.","A","NON-ATCT","OR","ONO","ONTARIO","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY SALT LAKE ARTCC (ZLC) ON FREQS 128.05/306.95 (BAKER RCAG)."
"2026/02/19","19554.","A","NON-ATCT","OR","ONO","ONTARIO","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"COMMUNICATIONS PRVDD BY MC MINNVILLE FSS ON FREQ 122.3 (ONTARIO RCO)."
"2026/02/19","19538.","A","NON-ATCT","OR","ONP","NEWPORT","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY SEATTLE ARTCC (ZSE)ON FREQS 125.8/291.7 (HORTON RCAG)."
"2026/02/19","24437.","A","NON-ATCT","TX","ONY","OLNEY","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY FORT WORTH ARTCC (ZFW) ON FREQS 133.5/350.35 (WICHITA FALLS RCAG)."
"2026/02/19","06255.1","A","NON-ATCT","IA","OOA","OSKALOOSA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY CHICAGO ARTCC ON FREQS 118.15/335.575 (OTTUMWA RCAG)."
"2026/02/19","50766.4","A","NON-ATCT","AK","OOK","TOKSOOK BAY","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC ON FREQ 125.2/372.0 (BETHEL RCAG)."
"2026/02/19","50766.4","A","NON-ATCT","AK","OOK","TOKSOOK BAY","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"COMMUNICATIONS PRVDD BY KENAI FSS ON FREQ 122.6 (KIPNUK RCO)."
"2026/02/19","07691.","A","NON-ATCT","LA","OPL","OPELOUSAS","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY HOUSTON ARTCC ON FREQS 126.35/338.25 (LAFAYETTE RCAG) WHEN LAFAYETTE APCH CTL (LFT) CLSD."
"2026/02/19","04047.","A","NON-ATCT","GA","OPN","THOMASTON","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"ATLANTA LARGE TRACON PROVIDES APCH/DEP SVC 0615-2300 ON FREQ 124.2; ATLANTA ARTCC PROVIDES APCH/DEP SVC 2300-0615 ON FREQS 134.5/360.75 (MACON RCAG)."
"2026/02/19","21730.","A","NON-ATCT","PA","OQN","WEST CHESTER","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"CLEARANCE DELIVERY PHILADELPHIA APCH TF 800-354-9884."
"2026/02/19","21990.","A","ATCT","RI","OQU","NORTH KINGSTOWN","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY BOSTON ARTCC ON FREQS 124.85/307.9(WOODSTOCK RCAG) WHEN PROVIDENCE APCH CTL CLSD."
"2026/02/19","06149.1","A","NON-ATCT","IA","OQW","MAQUOKETA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY CHICAGO ARTCC ON FREQS 133.95/281.4 (DUBUQUE RCAG)."
"2026/02/19","10883.11","A","NON-ATCT","MN","ORB","ORR","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 120.9/377.1. (INTERNATIONAL FALLS RCAG)"
"2026/02/19","04508.","A","ATCT","IL","ORD","CHICAGO","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"CLASS B FREQS 120.55/306.925 FOR VFR AIRCRAFT REQUESTING TRAFFIC ADVISORIES OR TO TRANSITION CLASS B NORTH OF OHARE."
"2026/02/19","04508.","A","ATCT","IL","ORD","CHICAGO","US","3","ARPT_CTL_REMARK","ATC_REMARK",3,"CLASS B FREQS 133.5/349.0 FOR VFR AIRCRAFT REQUESTING TRAFFIC ADVISORIES OR TO TRANSITION CLASS B SOUTH OF OHARE."
"2026/02/19","04508.","A","ATCT","IL","ORD","CHICAGO","US","6","ARPT_CTL_REMARK","ATC_REMARK",6,"DUAL VHF COMMUNICATIONS REQUIRED FOR SIMULTANEOUS CLOSE PARALLEL ILS PRM APPROACHES. RY 10C MONITOR 119.625, RY 10R MONITOR 128.05."
"2026/02/19","04508.","A","ATCT","IL","ORD","CHICAGO","US","7","ARPT_CTL_REMARK","ATC_REMARK",7,"CLASS B FREQS 128.2/353.875 FOR VFR AIRCRAFT REQUESTING TRAFFIC ADVISORIES OR TO TRANSITION CLASS B SOUTHEAST OF OHARE."
"2026/02/19","04508.","A","ATCT","IL","ORD","CHICAGO","US","8","ARPT_CTL_REMARK","ATC_REMARK",8,"ASDE-X IN USE. OPERATE TRANSPONDERS WITH ALTITUDE REPORTING MODE AND ADS-B (IF EQUIPPED) ENABLED ON ALL AIRPORT SURFACES."
"2026/02/19","09187.","A","NON-ATCT","MA","ORE","ORANGE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY BOSTON ARTCC ON FREQS 123.75/338.2 (GARDNER RCAG)."
"2026/02/19","25905.","A","ATCT-TRACON","VA","ORF","NORFOLK","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"SAID IN USE. OPERATE TRANSPONDERS WITH ALTITUDE REPORTING MODE AND ADS-B (IF EQUIPPED) ENABLED ON ALL AIRPORT SURFACES."
"2026/02/19","26190.","A","NON-ATCT","WA","ORS","EASTSOUND","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ATCT NUW (WHIDBEY ISLAND NAS /AULT FIELD/ OAK HARBOR, WA) ON FREQS 118.2/285.65 FOR ACFT ARR AND DEP TO THE SOUTH."
"2026/02/19","26190.","A","NON-ATCT","WA","ORS","EASTSOUND","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP SVC PRVDD BY VICTORIA TRML (YYJ) ON FREQ 132.7 FOR ACFT ARR AND DEP TO THE NORTH."
"2026/02/19","50544.","A","NON-ATCT","AK","ORT","NORTHWAY","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC ON FREQS 126.55/323.0 (NORTHWAY RCAG)."
"2026/02/19","50544.","A","NON-ATCT","AK","ORT","NORTHWAY","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"CONTRACT WX OBS IS AVBL WHEN ORT FSS CLSD ON 133.55 OR PHONE 907-778-2240."
"2026/02/19","50544.","A","NON-ATCT","AK","ORT","NORTHWAY","US","3","ARPT_CTL_REMARK","ATC_REMARK",3,"COMMUNICATIONS PRVDD BY NORTHWAY FSS ON FREQ 123.6 (CTAF)."
"2026/02/19","24387.03","A","NON-ATCT","TX","OSA","MOUNT PLEASANT","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY FORT WORTH ARTCC (ZFW) ON FREQS 132.025/317.75 (CUMBY RCAG)."
"2026/02/19","10193.","A","NON-ATCT","MI","OSC","OSCODA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 125.475/269.45 (OSCODA RCAG)."
"2026/02/19","17787.","A","ATCT","OH","OSU","COLUMBUS","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"EMERG FREQ NOT AVBL."
"2026/02/19","11287.","A","NON-ATCT","MS","OSX","KOSCIUSKO","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MEMPHIS ARTCC ON FREQS 132.75/263.0 (LOUISVILLE RCAG)."
"2026/02/19","11104.","A","NON-ATCT","MN","OTG","WORTHINGTON","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 132.050/317.4 (SIOUX FALLS RCAG)."
"2026/02/19","19541.","A","ATCT","OR","OTH","NORTH BEND","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY SEATTLE ARTCC (ZSE) ON FREQS 127.55/254.35 (HORTON RCAG)."
"2026/02/19","06258.","A","NON-ATCT","IA","OTM","OTTUMWA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY CHICAGO ARTCC ON FREQS 118.15/335.575 (OTTUMWA RCAG)."
"2026/02/19","50429.","A","NON-ATCT","AK","OTZ","KOTZEBUE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC ON FREQS 119.2/263.0 (KOTZEBUE RCAG)."
"2026/02/19","50429.","A","NON-ATCT","AK","OTZ","KOTZEBUE","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"OTZ AFIS ON FREQUENCY 135.45.  OPERATES  SAME HRS AS OTZ FSS, 0700-0000; OT FAIRBANKS FSS."
"2026/02/19","50429.","A","NON-ATCT","AK","OTZ","KOTZEBUE","US","3","ARPT_CTL_REMARK","ATC_REMARK",3,"COMMUNICATIONS PRVDD BY KOTZEBUE FSS ON FREQ 123.6 (CTAF)."
"2026/02/19","50523.35","A","NON-ATCT","AK","OUL","NELSON LAGOON","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ANCHORAGE ARTCC ON FREQS 118.5/278.3 (COLD BAY RCAG)."
"2026/02/19","10880.31","A","NON-ATCT","MN","OVL","OLIVIA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 127.1/290.2 (REDWOOD FALLS RCAG)."
"2026/02/19","05544.","A","NON-ATCT","IN","OVO","NORTH VERNON","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"COMMUNICATIONS PRVDD BY TERRE HAUTE RADIO ON FREQ 122.3 (OSGOOD RCO)."
"2026/02/19","27055.","A","NON-ATCT","WI","OVS","BOSCOBEL","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY CHICAGO ARTCC ON FREQS 133.3/257.925 (LONE ROCK RCAG)."
"2026/02/19","10890.","A","NON-ATCT","MN","OWA","OWATONNA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC ON FREQS 132.35/307.3 (ROCHESTER RCAG) WHEN ROCHESTER APCH IS CLSD."
"2026/02/19","07308.1","A","ATCT","KY","OWB","OWENSBORO","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY INDIANAPOLIS ARTCC ON FREQS 128.3/291.625 (EVANSVILLE RCAG) WHEN EVANSVILLE APCH CTL CLSD."
"2026/02/19","06824.","A","NON-ATCT","KS","OWI","OTTAWA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY KANSAS CITY ARTCC (ZKC) ON FREQS 127.725/270.25 (EMPORIA RCAG)."
"2026/02/19","08167.","A","NON-ATCT","ME","OWK","NORRIDGEWOCK","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP SVC PRVDD BY BOSTON ARTCC ON FREQS 128.2/263.05 (112-292) (WATERBORO RCAG); FREQS 124.25/290.50 (293-111) (BANGOR RCAG) WHEN PORTLAND APCH CTL CLSD."
"2026/02/19","08610.","A","NON-ATCT","MD","OXB","OCEAN CITY","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP SVC PRVDD BY POTOMAC TRACON ON 127.2/281.475 WHEN PATUXENT APCH CTL CLSD."
"2026/02/19","05406.1","A","NON-ATCT","IN","OXI","KNOX","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY CHICAGO ARTCC ON FREQS 135.9/314.0 (GOSHEN RCAG) WHEN SOUTH BEND APCH CTL CLSD."
"2026/02/19","02001.","A","ATCT","CA","OXR","OXNARD","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY LOS ANGELES ARTCC (ZLA) ON FREQ 135.5/327.1.(SANTA BARBARA RCAG) WHEN POINT MAGU APCH CTL (NTD) CLSD."
"2026/02/19","02001.","A","ATCT","CA","OXR","OXNARD","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"ATCT OPER BY BARTON ATC INC."
"2026/02/19","02001.","A","ATCT","CA","OXR","OXNARD","US","3","ARPT_CTL_REMARK","ATC_REMARK",3,"FOR AFTR HRS IFR CLNC DEL CTC LOS ANGELES ARTCC 661 575-2052."
"2026/02/19","21393.","A","NON-ATCT","PA","OYM","ST MARYS","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"CLEARANCE DELIVERY PRVDD BY ALTOONA RADIO ON FREQ 122.4."
"2026/02/19","21393.","A","NON-ATCT","PA","OYM","ST MARYS","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP SVC PRVDD BY CLEVELAND ARTCC (ZOB) ON FREQS 126.725/291.65 (DUBOIS RCAG)."
"2026/02/19","24455.1","A","NON-ATCT","TX","OZA","OZONA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY HOUSTON ARTCC ON FREQS 125.75/346.4 (ROCK SPRINGS RCAG)."
"2026/02/19","00329.","A","ATCT-A/C","AL","OZR","FORT RUCKER","US","TA9","AIRPORT","TWR_TYPE_CODE",1,"ATCT-ARAC."
"2026/02/19","00329.","A","ATCT-A/C","AL","OZR","FORT RUCKER","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP SVC PRVDD BY JACKSONVILLE ARTCC (ZJX) ON FREQS 134.3/322.55 (DOTHAN RCAG) WHEN CAIRNS APCH/DEP CLSD."
"2026/02/19","00329.","A","ATCT-A/C","AL","OZR","FORT RUCKER","US","TA15","TWR_AIRPORT","TWR_HRS",1,"WHEN TWR CLSD CTC APP/DEP 125.4, 327.125, 135.2, 111.2,  248.55"
"2026/02/19","09943.","A","NON-ATCT","MI","OZW","HOWELL","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"FOR CD KEY FREQ 121.725 4 TIMES. TO CONTACT FSS KEY FREQ 121.725 6 TIMES; ONE SECOND ON/ONE SECOND OFF; MONITOR 121.725 WHILE ELECTRONIC EQUIP DIALS DET CD/LANSING FSS."
"2026/02/19","00634.","A","NON-ATCT","AZ","P04","BISBEE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"COMMUNICATIONS PRVDD BY PRESCOTT RADIO FREQ 122.4 (BISBEE RCO)"
"2026/02/19","00662.","A","NON-ATCT","AZ","P08","COOLIDGE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ALBUQUERQUE ARTCC (ABQ) ON FREQS 125.4/269.3 (GLOBE NR 2 RCAG)."
"2026/02/19","00694.","A","NON-ATCT","AZ","P13","GLOBE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ALBUQUERQUE ARTCC (ABQ) ON FREQS 125.4/269.3 (GLOBE NR 2 RCAG)."
"2026/02/19","00694.","A","NON-ATCT","AZ","P13","GLOBE","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"COMMUNICATIONS PRVDD BY PRESCOTT RADIO ON FREQ 122.5 (GLOBE RCO)."
"2026/02/19","00710.","A","NON-ATCT","AZ","P14","HOLBROOK","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"COMMUNICATIONS PRVDD BY PRESCOTT RADIO ON FREQ 122.6 (WINSLOW RCO)."
"2026/02/19","00752.","H","NON-ATCT","AZ","P18","PHOENIX","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"SKY HARBOR ATIS - 127.575 ADVSY SVC - 41.50 126.05 244.3"
"2026/02/19","00745.","A","NON-ATCT","AZ","P20","PARKER","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP CTL SVC PRVDD BY LOS ANGELES ARTCC (ZLA) ON FREQS 128.15/285.6 (LAGUNA RCAG)."
"2026/02/19","00830.","A","NON-ATCT","AZ","P33","WILLCOX","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ALBUQUERQUE ARTCC (ZAB) ON FREQUENCIES 134.45/327.15 (TUCSON RCAG)."
"2026/02/19","20928.12","A","NON-ATCT","PA","P34","MIFFLINTOWN","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY ZNY ARTCC ON 134.8/338.3 (PHILIPSBURG RCAG)."
"2026/02/19","00665.","A","NON-ATCT","AZ","P52","COTTONWOOD","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP SVC PRVDD BY PHOENIX TRACON (P50) ON FREQ 126.375/236.775."
"2026/02/19","00665.","A","NON-ATCT","AZ","P52","COTTONWOOD","US","3","ARPT_CTL_REMARK","ATC_REMARK",3,"COMMUNICATIONS PRVDD BY PRESCOTT RADIO ON FREQ 122.3 (COTTONWOOD RCO)."
"2026/02/19","21212.53","H","NON-ATCT","PA","P72","PHILADELPHIA","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"CLEARANCE DELIVERY PHILADELPHIA APCH TF 800-354-9884."
"2026/02/19","20622.","A","NON-ATCT","PA","P96","JERSEY SHORE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY NEW YORK ARTCC (ZNY) ON FREQS 134.8/338.3 (PHILIPSBURG RCAG)."
"2026/02/19","19929.16","H","NON-ATCT","PA","PA04","BROOKVILLE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY CLEVELAND ARTCC (ZOB) 126.725/291.650 OR CALL C440-774-0227 (DUBOIS RCAG)."
"2026/02/19","20243.01","H","NON-ATCT","PA","PA10","DUBOIS","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP SVC PRVDD BY CLEVELAND ARTCC (ZOB) 126.725/291.650 (DUBOIS RCAG)."
"2026/02/19","20724.01","H","NON-ATCT","PA","PA24","LATROBE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY JOHN MURTHA JOHNSTOWN-CAMBRIA CO ATCT (JST) 120.400/327.100."
"2026/02/19","20476.52","H","NON-ATCT","PA","PA28","GREENSBURG","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY CLEVELAND ARTCC ON FREQ 124.4/327.1 1200-0400Z++ (ALTOONA RCAG ) WHEN JOHNSTOWN APCH CTL CLSD."
"2026/02/19","20999.02","H","NON-ATCT","PA","PA29","MOUNT PLEASANT","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY CLEVELAND ARTCC ON FREQ 124.4/327.1 1200-0400Z++ (ALTOONA RCAG ) WHEN JOHNSTOWN APCH CTL CLSD."
"2026/02/19","19967.01","H","NON-ATCT","PA","PA41","BUTLER","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY PITTSBURGH INTL ATCT (PIT) 124.75 338.2"
"2026/02/19","20477.01","H","NON-ATCT","PA","PA46","GREENVILLE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY CLEVELAND ARTCC (ZOB) ON 126.725/291.65 (DUBOIS RCAG) WHEN YOUNGSTOWN APCH CLSD."
"2026/02/19","20162.01","H","NON-ATCT","PA","PA56","CRANBERRY","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY PITTSBURGH INTL ATCT (PIT) 126.725/291.650."
"2026/02/19","20480.02","H","NON-ATCT","PA","PA57","GROVE CITY","US","3","ARPT_CTL_REMARK","ATC_REMARK",3,"APCH/DEP SVC PRVDD BY CLEVELAND ARTCC (ZOB) ON 126.725/291.65 (DUBOIS RCAG), WHEN YOUNGSTOWN APCH CLSD."
"2026/02/19","20648.","H","NON-ATCT","PA","PA91","KANE","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY YOUNGSTOWN-WARREN RGNL ATCT (YNG) 124.325/353.850."
"2026/02/19","21673.01","H","NON-ATCT","PA","PA97","WARREN","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"APCH/DEP SVC PRVDD BY CLEVELAND ARTCC  (ZOB) 124.325/353.850 (BRADFORD RCAG)"
"2026/02/19","26210.","A","ATCT","WA","PAE","EVERETT","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"FREQ 121.5 NOT AVBL."
"2026/02/19","07312.","A","ATCT","KY","PAH","PADUCAH","US","1","ARPT_CTL_REMARK","ATC_REMARK",1,"ATCT LEASED TO CITY OPERATED BY ARPT COMMISSION."
"2026/02/19","07312.","A","ATCT","KY","PAH","PADUCAH","US","2","ARPT_CTL_REMARK","ATC_REMARK",2,"APCH/DEP SVC PRVDD BY MEMPHIS ARTCC ON FREQS 133.65/292.15 (PADUCAH RCAG)."
