"EFF_DATE","PJA_ID","NAV_ID","NAV_TYPE","RADIAL","DISTANCE","NAVAID_NAME","STATE_CODE","CITY","LATITUDE","LAT_DECIMAL","LONGITUDE","LONG_DECIMAL","ARPT_ID","SITE_NO","SITE_TYPE_CODE","DROP_ZONE_NAME","MAX_ALTITUDE","MAX_ALTITUDE_TYPE_CODE","PJA_RADIUS","CHART_REQUEST_FLAG","PUBLISH_CRITERIA","DESCRIPTION","TIME_OF_USE","FSS_ID","FSS_NAME","PJA_USE","VOLUME","PJA_USER","REMARK"
"2026/02/19","PCO004","PUB","VORTAC",276,32.9,"PUEBLO","CO","CANON CITY","38-25-30.3454N",38.42509594,"105-06-23.3574W",-105.10648816,"1V6","02532.","A","",17500,"MSL",2,"Y","Y","","DAILY 0600-2359.","DEN","DENVER","","","",""
"2026/02/19","PCO005","GLL","VOR/DME",308,16,"GILL","CO","GREELEY","40-42-39.7278N",40.7110355,"104-46-25.3034W",-104.77369538,"GXY","02627.","A","SKYDIVE THE FARM",14500,"MSL",2,"N","Y","","FRI-SUN 0800-SS","DEN","DENVER","","","",""
"2026/02/19","PCO007","TBE","VOR/DME",279,28,"TOBE","CO","TRINIDAD","37-25-29.4191N",37.42483863,"104-08-49.1892W",-104.146997,"","","","PINON DROP ZONE",8000,"MSL",2,"Y","Y","","HEAVY EQUIPMENT PARATROOPERS POSSIBLE JUMPS DURING IFR/MARGINAL VFR.","DEN","DENVER","","","",""
"2026/02/19","PCO008","BJC","VOR/DME",346,15,"JEFFCO","CO","LONGMONT","40-09-46.3952N",40.16288755,"105-09-21.7967W",-105.15605463,"LMO","02669.","A","MILE HI SKYDIVING",17900,"MSL",2,"Y","Y","","DLY,SR-2 HRS AFTER SS","DEN","DENVER","","","",""
"2026/02/19","PCO010","AKO","VOR/DME",277,19.6,"AKRON","CO","BRUSH","40-16-00.0916N",40.26669211,"103-34-50.6994W",-103.58074983,"7V5","02528.1","A","",17700,"MSL",2,"Y","Y","","DAILY, 0800-SS","DEN","DENVER","","","",""
"2026/02/19","PCO011","HGO","VOR/DME",259,10,"HUGO","CO","HUGO","38-48-20.4084N",38.805669,"103-50-02.6857W",-103.83407936,"","","","KELLY DROP ZONE",8000,"MSL",2,"Y","Y","","HEAVY EQUIPMENT PARATROOPERS POSSIBLE JUMPS DURING IFR/MARGINAL VFR.","DEN","DENVER","","","",""
"2026/02/19","PCO012","BJC","VOR/DME",328,9,"JEFFCO","CO","BOULDER","40-03-11.3201N",40.05314447,"105-12-32.4814W",-105.20902261,"BDU","02522.","A","",18000,"MSL",2,"N","Y","","DAYLIGHT HOURS","DEN","DENVER","CIVIL","","",""
"2026/02/19","PCO013","AKO","VOR/DME",278,31,"AKRON","CO","FORT MORGAN","40-20-20.9508N",40.339153,"103-48-37.9473W",-103.81054091,"FMM","02612.","A","",17500,"MSL",3,"Y","Y","","FRI-SUN SR-SS.","DEN","DENVER","CIVIL","","",""
"2026/02/19","PCO014","GLL","VOR/DME",180.87,10.65,"GILL","CO","GREELEY","40-19-53.0678N",40.33140772,"104-36-31.1479W",-104.60865219,"11V","02627.2","A","EASTON/VALLEY VIEW",17900,"MSL",1,"Y","Y","","SR-SS DAILY","DEN","DENVER","CIVIL","","",""
"2026/02/19","PCO015","GLL","VOR/DME",279.01,21.52,"GILL","CO","FORT COLLINS","40-38-15.1729N",40.63754802,"104-59-23.3120W",-104.98980888,"CO53","02603.08","A","YANKEE",17900,"MSL",1.5,"Y","Y","","SR-SS DAILY","DEN","DENVER","CIVIL","","",""
"2026/02/19","PCO017","BRK","VOR/DME",117.59,19.18,"BLACK FOREST","CO","ELLICOTT","38-45-28.2996N",38.757861,"104-18-04.2588W",-104.301183,"CO90","02592.81","A","BULLSEYE AUX AIRFIELD",15000,"MSL",5,"Y","","","SR-SS","","","MILITARY","","",""
"2026/02/19","PCT001","HFD","VOR/DME",299.99,25.01,"HARTFORD","CT","HARWINTON","41-45-42.2284N",41.76173011,"073-04-48.3543W",-73.08009841,"","","","",7200,"MSL",,"N","Y","","0700-SS WEEKENDS.","BDR","BRIDGEPORT","","","",""
"2026/02/19","PCT002","HFD","VOR/DME",24.97,17,"HARTFORD","CT","ELLINGTON","41-55-06.1597N",41.91837769,"072-28-07.3388W",-72.46870522,"7B9","02810.1","A","",15000,"MSL",0.25,"Y","Y","0.25 NM RADIUS OF PEA STONE TARGET","FRI, SAT, SUN & OCCASIONAL WEEKDAYS.","BDR","BRIDGEPORT","","","",""
"2026/02/19","PCT003","PUT","VOR/DME",211,8,"PUTNAM","CT","DANIELSON","41-49-40.3813N",41.82788369,"071-53-46.4727W",-71.89624241,"LZD","02803.","A","",14500,"MSL",3,"Y","Y","","SUNRISE UNTIL SUNSET, DAILY.","BDR","BRIDGEPORT","CIVIL","","",""
"2026/02/19","PFL001","RSW","VORTAC",347,27.5,"LEE COUNTY","FL","PUNTA GORDA","26-58-25.7130N",26.97380916,"081-54-30.7500W",-81.90854166,"F13","03455.1","A","",13000,"MSL",1,"Y","Y","","SR-SS WEEKENDS, HOLIDAYS","PIE","SAINT PETERSBURG","","","",""
"2026/02/19","PFL002","LAL","VORTAC",255,16,"LAKELAND","FL","BRANDON","27-55-16.2601N",27.92118336,"082-18-21.5267W",-82.30597963,"","","","BRANDON SOD FARM",15000,"MSL",,"N","Y","","0830-1830 WEEKENDS","PIE","SAINT PETERSBURG","","","CIVIL AND MILITARY USERS",""
"2026/02/19","PFL003","LBV","TACAN",105.53,19.34,"LA BELLE","FL","CLEWISTON","26-44-08.9950N",26.73583194,"081-02-46.8460W",-81.04634611,"2IS","03118.","A","",13500,"MSL",1,"Y","Y","","DAILY SR-SS","MIA","MIAMI","","","",""
"2026/02/19","PFL004","NUN","VOR",20,4.5,"SAUFLEY","FL","PENSACOLA","30-32-32.4422N",30.54234505,"087-18-16.9513W",-87.30470869,"","","","",15000,"AGL",0.5,"N","Y","","SUNRISE-SUNSET DAILY","GNV","GAINESVILLE","","","",""
"2026/02/19","PFL005","PIE","VORTAC",136,0,"ST PETERSBURG","FL","TAMPA","27-54-27.9505N",27.90776402,"082-41-03.5127W",-82.68430908,"","","","MAC DILL AFB NR 2",7500,"MSL",,"N","Y","INT 136 RADIAL SAINT PETERSBURG VORTAC AND 228 RADIAL LAKELAND VORTAC","0700-1800 DAILY","PIE","SAINT PETERSBURG","","","",""
"2026/02/19","PFL006","SRQ","VOR/DME",157.52,27.71,"SARASOTA","FL","ENGLEWOOD","26-59-07.2689N",26.98535247,"082-20-57.7898W",-82.34938605,"X36","03178.5","A","",15000,"AGL",2,"N","Y","","1000-SUNSET SUNDAY","PIE","SAINT PETERSBURG","","","",""
"2026/02/19","PFL008","CEW","VORTAC",219,19,"CRESTVIEW","FL","","30-35-24.2508N",30.59006966,"086-55-28.7058W",-86.9246405,"","","","MERRILL DROP ZONE",3000,"MSL",,"N","Y","","INTERMETTENT","GNV","GAINESVILLE","","","ACTIVE ARMY",""
"2026/02/19","PFL009","OMN","VORTAC",150,22,"ORMOND BEACH","FL","NEW SMYRNA BEACH","28-59-05.0575N",28.98473819,"080-54-13.1516W",-80.90365322,"X50","03387.2","A","MASSEY RANCH ARPK",15000,"MSL",1,"Y","Y","","SR-SS WKENDS.OCNL WEEKDAYS","PIE","SAINT PETERSBURG","","","",""
"2026/02/19","PFL010","PIE","VORTAC",123,22,"ST PETERSBURG","FL","SUN CITY","27-42-06.2615N",27.7017393,"082-20-30.6209W",-82.34183913,"","","","",12500,"MSL",,"N","Y","","SR-SS WKENDS, AND OCNL WKDAYS","PIE","SAINT PETERSBURG","","","",""
"2026/02/19","PFL011","LAL","VORTAC",138,30,"LAKELAND","FL","AVON PARK","27-36-26.2682N",27.60729672,"081-38-40.7055W",-81.64464041,"AVO","03042.","A","",4000,"MSL",4,"N","Y","","SUNRISE-SUNSET, DAILY","PIE","SAINT PETERSBURG","","","",""
"2026/02/19","PFL012","LAL","VORTAC",330,16,"LAKELAND","FL","ZEPHYRHILLS","28-13-11.8720N",28.21996444,"082-09-36.8441W",-82.16023447,"ZPH","03577.","A","",20000,"MSL",,"Y","Y","PARACHUTE JUMPING EAST SIDE OF RWY 18/36.","SUNRISE-SUNSET DAILY","PIE","SAINT PETERSBURG","","","",""
"2026/02/19","PFL013","EYW","VORTAC",71,13,"KEY WEST","FL","KEY WEST","24-39-10.3510N",24.65287527,"081-34-27.4306W",-81.57428627,"7FA1","03263.2","A","",14000,"MSL",2,"Y","Y","","SR-SS DAILY","MIA","MIAMI","","","",""
"2026/02/19","PFL014","GNV","VORTAC",97.64,30.56,"GATORS","FL","PALATKA","29-39-30.2913N",29.65841425,"081-41-22.4122W",-81.68955894,"28J","03421.","A","",15000,"MSL",5,"Y","Y","","0900-1800 DAILY","GNV","GAINESVILLE","CIVIL","","USPA ASO SE/3",""
"2026/02/19","PFL015","MLB","VOR/DME",164.23,18.74,"MELBOURNE","FL","SEBASTIAN","27-48-58.9678N",27.81637994,"080-29-56.3656W",-80.49899044,"X26","03489.1","A","",14000,"MSL",2.5,"Y","Y","","SR-SS","PIE","SAINT PETERSBURG","CIVIL","","",""
"2026/02/19","PFL016","LAL","VORTAC",104,21,"LAKELAND","FL","LAKE WALES","27-53-41.3488N",27.89481911,"081-37-56.3893W",-81.63233036,"X07","03288.","A","",18000,"MSL",7,"Y","Y","","24 HRS","PIE","SAINT PETERSBURG","","","",""
"2026/02/19","PFL017","OCF","VORTAC",155,24,"OCALA","FL","COLEMAN","28-48-49.9845N",28.81388458,"082-02-02.0659W",-82.03390719,"2FA6","03121.8","A","",15000,"MSL",3,"Y","Y","","DAILY SR-SS","PIE","SAINT PETERSBURG","","","",""
"2026/02/19","PFL018","CRG","VORTAC",159,35,"CRAIG","FL","SAINT AUGUSTINE","29-48-15.8214N",29.80439483,"081-14-14.0406W",-81.2372335,"SGJ","03468.","A","",12500,"MSL",,"N","Y","","SATURDAY, SUNDAY AND OCCASIONAL WEEKDAYS","GNV","GAINESVILLE","","","",""
"2026/02/19","PFL019","CRG","VORTAC",259.69,15.8,"CRAIG","FL","JACKSONVILLE","30-16-40.0290N",30.27778583,"081-48-21.4040W",-81.80594555,"HEG","03250.","A","HERLONG RECREATIONAL AIRPORT",15000,"MSL",5,"Y","Y","","DAILY SR-SS WITH PRIOR NOTIFICATION TO JAX APCH.","GNV","GAINESVILLE","CIVIL","","",""
"2026/02/19","PFL020","CRG","VORTAC",228.05,32.76,"CRAIG","FL","","29-57-05.4487N",29.95151352,"081-57-16.9777W",-81.95471602,"","","","LEWELLEN DROP ZONE",4000,"MSL",0.25,"N","Y","","OCCASIONAL USE","GNV","GAINESVILLE","JOINT","","FLORIDA ARMY NATIONAL GUARD",""
"2026/02/19","PFL021","CEW","VORTAC",205,17.5,"CRESTVIEW","FL","","30-34-04.6430N",30.56795638,"086-50-15.9170W",-86.83775472,"","","","RANGE 75 DROP ZONE",3000,"MSL",0.5,"N","Y","","OCCASIONAL USE","GNV","GAINESVILLE","","","ACTIVE ARMY",""
"2026/02/19","PFL022","SZW","VORTAC",288,10,"SEMINOLE","FL","QUINCY","30-36-47.6513N",30.61323647,"084-33-19.6420W",-84.55545611,"2J9","03459.","A","",15000,"MSL",,"Y","Y","","SUNRISE-SUNSET DAILY","GNV","GAINESVILLE","","","",""
"2026/02/19","PFL023","SRQ","VOR/DME",98.57,18.55,"SARASOTA","FL","MYAKKA CITY","27-22-16.0943N",27.3711373,"082-13-06.8710W",-82.21857527,"","","","",12500,"MSL",5,"Y","Y","","24HRS DAILY","PIE","SAINT PETERSBURG","","","",""
"2026/02/19","PFL024","MLB","VOR/DME",348.16,32.72,"MELBOURNE","FL","TITUSVILLE","28-37-21.1860N",28.62255166,"080-50-07.4750W",-80.83540972,"X21","03531.","A","",13500,"MSL",1,"Y","Y","","SR-SS DAILY","PIE","SAINT PETERSBURG","","","",""
"2026/02/19","PFL025","LBV","TACAN",311,23,"LA BELLE","FL","ARCADIA","27-05-06.2127N",27.08505908,"081-42-38.1759W",-81.71060441,"X06","03030.","A","",15000,"MSL",5,"N","Y","","SR-SS DAILY, OCCASIONAL NIGHT USE.","PIE","SAINT PETERSBURG","","","",""
"2026/02/19","PFL026","NUN","VOR",216,16,"SAUFLEY","FL","PERDIDO KEY","30-15-30.8284N",30.25856344,"087-31-16.1014W",-87.52113927,"7AL9","00267.7","A","FLORABAMA DROP ZONE",14000,"MSL",2,"N","Y","","0830-SS, FRI-SUN.","ANB","ANNISTON","","","",""
"2026/02/19","PFL029","HST","TACAN",13,4,"HOMESTEAD","FL","","25-33-19.3757N",25.55538213,"080-21-59.9167W",-80.36664352,"","","","HOMESTEAD AFB NR 1",3000,"MSL",1,"Y","Y","","OCCASIONAL USE DAY AND NIGHT","MIA","MIAMI","","","MILITARY",""
"2026/02/19","PFL030","PIE","VORTAC",10,38,"ST PETERSBURG","FL","","28-31-51.8123N",28.53105897,"082-32-49.6073W",-82.54711313,"","","","CHASSAHOWITZKA DROP ZONE",4000,"MSL",0.25,"N","Y","","OCCASIONAL USE","PIE","SAINT PETERSBURG","","","FLORIDA ARMY NATIONAL GUARD",""
"2026/02/19","PFL033","PIE","VORTAC",110,11,"ST PETERSBURG","FL","TAMPA","27-50-30.2950N",27.84174861,"082-29-28.4422W",-82.49123394,"MCF","03514.","A","MAC DILL AFB NR 1",10000,"MSL",,"Y","Y","JUMPING OVR RWY 31","0600-1100 SUNDAY.","PIE","SAINT PETERSBURG","","","USAF",""
"2026/02/19","PFL035","MLB","VOR/DME",235.55,46.57,"MELBOURNE","FL","AVON PARK","27-35-18.6946N",27.58852627,"081-17-24.6541W",-81.29018169,"","","","AVON PARK DROP ZONE",4000,"MSL",0.5,"N","Y","","OCCASIONAL USE","PIE","SAINT PETERSBURG","MILITARY","","FLORIDA ARMY NATIONAL GUARD",""
"2026/02/19","PFL036","PAM","TACAN",130,7,"TYNDALL","FL","PANAMA CITY","29-59-55.5270N",29.9987575,"085-28-10.2211W",-85.46950586,"PAM","03430.","A","",2000,"MSL",,"N","Y","BTWN 130 AND 150 RADIAL TYNDALL TACAN. 7-10 NM","SUNRISE-SUNSET DAILY","GNV","GAINESVILLE","","","USAF","PARASAIL TRAINING AREA"
"2026/02/19","PFL037","PBI","VORTAC",283.84,33.07,"PALM BEACH","FL","PAHOKEE","26-46-57.8390N",26.78273305,"080-41-29.2060W",-80.69144611,"PHK","03419.1","A","",17500,"MSL",3,"Y","Y","","1300-2300Z","MIA","MIAMI","CIVIL","","SKY DIVE PALM BEACH",""
"2026/02/19","PFL038","DHP","VORTAC",218,22,"DOLPHIN","FL","HOMESTEAD","25-29-41.5650N",25.49487916,"080-34-32.3179W",-80.57564386,"X51","03242.1","A","",15000,"MSL",5,"Y","Y","","24 HRS DAILY","MIA","MIAMI","","","",""
"2026/02/19","PFL039","SZW","VORTAC",180,35,"SEMINOLE","FL","PANACEA","29-58-18.7085N",29.97186347,"084-23-50.6391W",-84.39739975,"2J0","03427.","A","",13500,"MSL",3,"N","Y","","SR-SS WEEKENDS, OCCASSIONALLY WEEKDAYS","GNV","GAINESVILLE","","","",""
"2026/02/19","PFL040","SZW","VORTAC",235,40,"SEMINOLE","FL","WILMA","30-11-26.4498N",30.1906805,"085-01-08.7945W",-85.01910958,"","","","WILMA DROP ZONE",2000,"MSL",,"N","Y","","WEEKDAYS, EVENINGS","GNV","GAINESVILLE","","","DET 5, 39 ARRW (USAF)",""
"2026/02/19","PFL041","EYW","VORTAC",95,1,"KEY WEST","FL","KEY WEST","24-35-02.8661N",24.58412947,"081-46-56.2507W",-81.78229186,"","","","",7000,"MSL",0.2,"N","Y","","OCCASIONAL USE","MIA","MIAMI","","","U S NAVY",""
"2026/02/19","PFL042","OMN","VORTAC",212.48,16.75,"ORMOND BEACH","FL","","29-04-01.3000N",29.06702777,"081-17-01.5000W",-81.28375,"DED","03156.","A","DELAND",15000,"MSL",1,"Y","Y","","SUNRISE-SUNSET SAT, SUN AND OCCASIONAL WEEKDAYS","PIE","SAINT PETERSBURG","","","",""
"2026/02/19","PFL046","LAL","VORTAC",321.11,11.4,"LAKELAND","FL","PLANT CITY","28-08-11.2908N",28.13646966,"082-08-45.1722W",-82.14588116,"9FD2","03446.01","U","",17500,"MSL",5,"Y","Y","PJA IS OVER AND  EAST OF RWY17/35","DAILY SR-SS","PIE","SAINT PETERSBURG","CIVIL","","",""
"2026/02/19","PFL048","CEW","VORTAC",73.77,24.39,"CRESTVIEW","FL","FLORALA","30-55-07.0000N",30.91861111,"086-13-09.0000W",-86.21916666,"05FA","03188.5","A","SKYDIVE NORTH FLORIDA",14500,"MSL",3,"Y","Y","","SUNRISE-SUNSET","","","CIVIL","","",""
"2026/02/19","PFL049","CRG","VORTAC",11.78,16.53,"CRAIG","FL","FERNANDINA BEACH","30-36-42.6000N",30.61183333,"081-27-40.3000W",-81.46119444,"FHB","03186.","A","FERNANDINA BEACH MUNI ARPT",10000,"MSL",1,"Y","","","DAILY, SUNRISE-SUNSET","","","CIVIL","","",""
"2026/02/19","PFL050","MAI","VORTAC",276.7,24.74,"MARIANNA","FL","BONIFAY","30-50-00.6331N",30.83350919,"085-36-00.1049W",-85.60002913,"BCR","03063.51","A","TRI-COUNTY JUMP AREA",14500,"MSL",3,"Y","","","SR-SS WEEKENDS","","","CIVIL","","",""
"2026/02/19","PGA001","SAV","VORTAC",332.21,36,"SAVANNAH","GA","SYLVANIA","32-38-43.1394N",32.6453165,"081-35-39.4814W",-81.59430038,"JYL","04029.","A","MOORE DROP ZONE",1500,"AGL",1,"N","Y","MASS MILITARY JUMPS FROM MULTIPLE ACFT","OCCASIONAL USE","MCN","MACON","","","",""
"2026/02/19","PGA002","SAV","VORTAC",276.28,33.6,"SAVANNAH","GA","CLAXTON","32-08-50.2452N",32.14729033,"081-51-31.3023W",-81.85869508,"CWV","03721.7","A","",7500,"MSL",,"N","Y","","0900-SUNSET, SAT AND SUN","MCN","MACON","","","","ALL JUMPS IN CONFINES OF ARPT"
"2026/02/19","PGA003","HRS","TACAN",193,23,"HARRIS","GA","DAHLONEGA","34-34-07.7937N",34.56883158,"084-01-12.3604W",-84.02010011,"9A0","03749.","A","WIMPYS DROP ZONE",15000,"MSL",1,"Y","Y","MASS MIL JUMPS FM MULT ACFT","SR-1 HR AFTER SS, DAILY. IRREGULAR INTERVALS","MCN","MACON","","","",""
"2026/02/19","PGA004","CSG","TACAN",137,17,"COLUMBUS","GA","FORT BENNING","32-24-14.6542N",32.40407061,"084-47-37.3066W",-84.79369627,"","","","LEE FIELD DROP ZONE",13000,"MSL",0.25,"N","Y","","CONTINUOUS MON-FRI","MCN","MACON","","","ACTIVE ARMY",""
"2026/02/19","PGA005","CSG","TACAN",171,16,"COLUMBUS","GA","FORT BENNING","32-21-02.3024N",32.35063955,"084-58-25.7501W",-84.97381947,"","","","EUBANKS DROP ZONE",12500,"MSL",5,"Y","Y","","0500-1900LCL DAILY","MCN","MACON","","","",""
"2026/02/19","PGA006","","",,,"","GA","HINESVILLE, FORT STEWART","31-56-04.9208N",31.93470022,"081-43-18.6650W",-81.72185138,"LHW","03800.8","A","TAYLOR CREEK DROP ZONE",1500,"MSL",12.5,"N","Y","","OCCASIONAL USE","MCN","MACON","MILITARY","","ACTIVE ARMY AND NATIONAL GUARD",""
"2026/02/19","PGA007","CSG","TACAN",171,17,"COLUMBUS","GA","FORT BENNING","32-20-02.7611N",32.3341003,"084-58-15.9233W",-84.9710898,"","","","GARDNER DROP ZONE",12500,"MSL",5,"Y","Y","","0500-1900LCL DAILY","MCN","MACON","","","",""
"2026/02/19","PGA008","","",,,"","GA","FT. STEWART","31-58-17.3391N",31.97148308,"081-28-39.6521W",-81.47768113,"LHW","03800.8","A","CANOOCHEE",1500,"MSL",8.6,"","Y","","OCCASIONAL  USE-MILITARY","MCN","MACON","MILITARY","","",""
"2026/02/19","PGA009","HRS","TACAN",233,10,"HARRIS","GA","","34-50-32.7480N",34.84243,"084-04-38.6189W",-84.07739413,"","","","BUNKER HILL DROP ZONE",8000,"MSL",1,"N","Y","","SR-1 HR AFTER SS, DLY IRREGULAR INTERVALS","MCN","MACON","","","","MASS MILITARY JUMPS FROM MULTIPLE AIRCRAFT"
"2026/02/19","PGA010","CSG","TACAN",131,17.5,"COLUMBUS","GA","FORT BENNING","32-25-09.9667N",32.41943519,"084-45-41.6451W",-84.76156808,"","","","EELBECK DROP ZONE",3000,"MSL",5,"N","Y","","OCCASIONAL USE","MCN","MACON","","","ACTIVE ARMY",""
"2026/02/19","PGA011","","",,,"","GA","FT. STEWART","31-58-07.0328N",31.96862022,"081-22-59.4384W",-81.38317733,"LHW","03800.8","A","TARO",1500,"MSL",8,"","Y","","OCCASIONAL  USE-MILITARY","MCN","MACON","MILITARY","","",""
"2026/02/19","PGA012","CSG","TACAN",134,16.5,"COLUMBUS","GA","FORT BENNING","32-25-12.7067N",32.4201963,"084-47-16.4623W",-84.78790619,"","","","LEE NORTH (COMBS)",3000,"MSL",5,"N","Y","","OCCASIONAL USE","MCN","MACON","","","ACTIVE ARMY",""
"2026/02/19","PGA013","","",,,"","GA","HINESVILLE, FORT STEWART","32-00-06.4219N",32.00178386,"081-49-56.2419W",-81.83228941,"LHW","03800.8","A","METZ DROP ZONE",1500,"MSL",19.4,"N","Y","","OCCASIONAL USE","MCN","MACON","MILITARY","","ACTIVE ARMY",""
"2026/02/19","PGA014","AHN","VOR/DME",242,22,"ATHENS","GA","MONROE","33-46-28.2729N",33.77452025,"083-42-47.2649W",-83.71312913,"D73","03928.","A","",13500,"MSL",5,"Y","Y","","DAILY 0800-2100","MCN","MACON","","","",""
"2026/02/19","PGA015","CSG","TACAN",116,24.5,"COLUMBUS","GA","FORT BENNING","32-25-43.5504N",32.428764,"084-35-15.9756W",-84.587771,"","","","BOX SPRINGS DROP ZONE",3000,"MSL",5,"N","Y","","OCCASIONAL USE","MCN","MACON","","","ACTIVE ARMY",""
"2026/02/19","PGA017","AYS","VORTAC",100,8,"WAYCROSS","GA","WAYCROSS","31-14-46.0932N",31.246137,"082-24-11.7801W",-82.40327225,"AYS","04095.","A","",12500,"MSL",1,"N","Y","","1000-1600 DAILY","MCN","MACON","","","",""
"2026/02/19","PGA018","","",,,"","GA","FT. STEWART","31-53-07.7791N",31.88549419,"081-33-50.1763W",-81.56393786,"LHW","03800.8","A","VICTORY",1500,"MSL",5,"","Y","","OCCASIONAL  USE-MILITARY","MCN","MACON","MILITARY","","",""
"2026/02/19","PGA019","GQO","DME",87,13,"CHOO CHOO","TN","CHATTANOOGA","34-58-06.8111N",34.96855863,"084-53-23.6080W",-84.88989111,"","","","",10000,"MSL",,"N","Y","","CONTINUOUS","BNA","NASHVILLE","","","",""
"2026/02/19","PGA021","","",,,"","GA","FT. STEWART","31-55-37.3377N",31.92703825,"081-51-35.9608W",-81.85998911,"LHW","03800.8","A","JAECK",1500,"MSL",18.8,"","Y","","OCCASIONAL  USE-MILITARY","MCN","MACON","MILITARY","","",""
"2026/02/19","PGA022","HRS","TACAN",231,11,"HARRIS","GA","DAHLONEGA","34-49-38.3399N",34.82731663,"084-05-19.4903W",-84.0887473,"","","","HIGHWAY 76 DROP ZONE",3000,"MSL",,"N","Y","","OCCASIONAL USE","MCN","MACON","","","ACTIVE ARMY",""
"2026/02/19","PGA023","","",,,"","GA","HINESVILLE, FORT STEWART","32-02-17.4047N",32.03816797,"081-50-46.0421W",-81.8461228,"LHW","03800.8","A","ST LO DROP ZONE",1500,"MSL",21.2,"N","Y","","OCCASIONAL USE","MCN","MACON","MILITARY","","ACTIVE ARMY AND NATIONAL GUARD",""
"2026/02/19","PGA024","CSG","TACAN",172,16,"COLUMBUS","GA","FORT BENNING","32-21-00.1174N",32.35003261,"084-58-45.3605W",-84.9792668,"","","","YORK DROP ZONE",12500,"MSL",5,"Y","Y","","0500-1900LCL DAILY","MCN","MACON","","","",""
"2026/02/19","PGA025","CSG","TACAN",152,24,"COLUMBUS","GA","FORT BENNING","32-15-28.5972N",32.25794366,"084-48-12.5279W",-84.80347997,"","","","ARKMAN DROP ZONE",3000,"MSL",5,"N","Y","","OCCASIONAL USE","MCN","MACON","","","ACTIVE ARMY",""
"2026/02/19","PGA026","","",,,"","GA","HINESVILLE, FORT STEWART","32-04-21.3930N",32.07260916,"081-49-34.1219W",-81.82614497,"LHW","03800.8","A","REMAGEN DROP ZONE",1500,"MSL",21,"N","Y","","OCCASIONAL USE","MCN","MACON","MILITARY","","ACTIVE ARMY",""
"2026/02/19","PGA028","","",,,"","GA","FT. STEWART","32-05-35.9279N",32.0933133,"081-40-51.7463W",-81.68104063,"","","","TAC-X",1500,"MSL",5,"","Y","","OCCASIONAL  USE-MILITARY","MCN","MACON","MILITARY","","",""
"2026/02/19","PGA029","VNA","VORTAC",177.25,46.99,"VIENNA","GA","TIFTON","31-25-44.2121N",31.4289478,"083-28-09.7713W",-83.46938091,"TMA","04057.","A","HENRY TIFT MYERS AIRPORT",15000,"AGL",5,"Y","Y","","0700-1800","MCN","MACON","CIVIL","","",""
"2026/02/19","PGA030","HRS","TACAN",245,14,"HARRIS","GA","","34-50-38.2568N",34.84396022,"084-10-21.3864W",-84.17260733,"","","","WILSCOTT DROP ZONE",8000,"MSL",1,"N","Y","","SUNRISE-1 HR AFTER SUNSET, DALIY. IRREGULAR INTERVALS","MCN","MACON","","","","MASS MILITARY JUMPS FROM MULTIPLE AIRCRAFT"
"2026/02/19","PGA031","LSF","VOR/DME",90,14,"LAWSON","GA","FORT BENNING","32-20-24.8259N",32.34022941,"084-43-04.8682W",-84.71801894,"","","","LEDO DROP ZONE",3000,"MSL",5,"","Y","","OCCASIONAL USE","MCN","MACON","","","",""
"2026/02/19","PGA034","CSG","TACAN",80,10,"COLUMBUS","GA","FORT BENNING","32-38-28.4177N",32.64122713,"084-49-21.6512W",-84.82268088,"","","","MCKENNA DROP ZONE",3000,"MSL",5,"","Y","","OCCASIONAL USE","MCN","MACON","","","",""
"2026/02/19","PGA035","RMG","VORTAC",188,9,"ROME","GA","CEDARTOWN","34-00-50.9401N",34.01415002,"085-08-51.5374W",-85.14764927,"4A4","03712.1","A","SKYDIVE GEORGIA",15000,"MSL",5,"Y","Y","","SR-SS DAILY","MCN","MACON","CIVIL","","",""
"2026/02/19","PGA036","LSF","VOR/DME",46,1.8,"LAWSON","GA","FORT BENNING (COLUMBUS)","32-21-14.3702N",32.35399172,"084-58-07.1830W",-84.96866194,"LSF","03799.8","A","",12500,"MSL",1,"N","Y","","SUNRISE-SUNSET DAILY","MCN","MACON","","","",""
"2026/02/19","PGA038","ALD","VOR",215,27,"ALLENDALE","GA","SYLVANIA","32-38-18.0097N",32.63833602,"081-35-24.8221W",-81.59022836,"JYL","04029.","A","",17999,"MSL",5,"N","Y","","CONTINUOUS","","","CIVIL","","",""
"2026/02/19","PGA041","RMG","VORTAC",191.7,11.47,"ROME","GA","CEDARTOWN","33-58-32.6312N",33.97573088,"085-10-11.7582W",-85.16993283,"4A4","03712.1","A","SKYDIVE SPACELAND - ATLANTA",15000,"MSL",5,"Y","Y","","THURSDAY TO MONDAY, SR-SS","","","CIVIL","","",""
"2026/02/19","PGA043","VNA","VORTAC",319.17,26.1,"VIENNA","GA","FORT VALLEY","32-32-52.0000N",32.54777777,"083-49-37.0000W",-83.82694444,"GA81","03801.16","A","BIG DOG-CAMERON FLD",14000,"AGL",1,"Y","Y","","0900-SS DAILY","","","CIVIL","","",""
