"EFF_DATE","WEA_ID","CITY","STATE_CODE","COUNTRY_CODE","LAT_DEG","LAT_MIN","LAT_SEC","LAT_HEMIS","LAT_DECIMAL","LONG_DEG","LONG_MIN","LONG_SEC","LONG_HEMIS","LONG_DECIMAL","ELEV","SURVEY_METHOD_CODE"
"2026/01/22","CTJ","CARROLLTON","GA","US",33,37,52.4563,"N",33.63123786,85,9,13.8439,"W",-85.15384552,1133,"S"
"2026/01/22","CTM","CHETUMAL","","MX",18,30,18,"N",18.505,88,19,30,"W",-88.325,39,"E"
"2026/01/22","CTY","CROSS CITY","FL","US",29,38,0.15,"N",29.633375,83,6,20.12,"W",-83.10558888,30,"S"
"2026/01/22","CTZ","CLINTON","NC","US",34,58,30.728,"N",34.97520222,78,21,45.9041,"W",-78.36275113,142,"S"
"2026/01/22","CUB","COLUMBIA","SC","US",33,58,13.7,"N",33.97047222,80,59,42.9,"W",-80.99525,193,"S"
"2026/01/22","CUH","CUSHING","OK","US",35,57,0.1,"N",35.95002777,96,46,24.3,"W",-96.77341666,925,"S"
"2026/01/22","CUL","CARMI","IL","US",38,5,22.125,"N",38.08947916,88,7,23.02,"W",-88.12306111,388,"S"
"2026/01/22","CUT","CUSTER","SD","US",43,43,59.2794,"N",43.73313316,103,36,54.4091,"W",-103.61511363,5575,"S"
"2026/01/22","CUU","CHIHUAHUA","","MX",28,48,30,"N",28.80833333,105,57,30,"W",-105.95833333,4462,"E"
"2026/01/22","CVB","CASTROVILLE","TX","US",29,20,34.8858,"N",29.34302383,98,50,58.833,"W",-98.84967583,764,"S"
"2026/01/22","CVC","ATLANTA","GA","US",33,37,52.3897,"N",33.63121936,83,50,53.5068,"W",-83.84819633,786,"S"
"2026/01/22","CVG","COVINGTON","KY","US",39,2,40.0415,"N",39.04445597,84,40,20.6725,"W",-84.67240902,865,"S"
"2026/01/22","CVH","HOLLISTER","CA","US",36,53,31.08,"N",36.89196666,121,24,37.83,"W",-121.41050833,219,"E"
"2026/01/22","CVN","CLOVIS","NM","US",34,25,35.7249,"N",34.42659025,103,4,39.2881,"W",-103.07758002,4216,"E"
"2026/01/22","CVO","CORVALLIS","OR","US",44,29,4.55,"N",44.48459722,123,17,34.8,"W",-123.293,243,"S"
"2026/01/22","CVS","CLOVIS","NM","US",34,22,56.53,"N",34.38236944,103,19,20.52,"W",-103.32236666,4295,"S"
"2026/01/22","CVX","CHARLEVOIX","MI","US",45,18,14.12,"N",45.30392222,85,16,8.05,"W",-85.26890277,643,"E"
"2026/01/22","CWA","MOSINEE","WI","US",44,46,40.019,"N",44.77778305,89,39,57.28,"W",-89.66591111,1277,"S"
"2026/01/22","CWC","WICHITA FALLS","TX","US",33,51,47,"N",33.86305555,98,29,29,"W",-98.49138888,1003,"E"
"2026/01/22","CWEG","EDMONTON","","CA",53,20,0,"N",53.33333333,113,37,0,"W",-113.61666666,2373,"E"
"2026/01/22","CWF","LAKE CHARLES","LA","US",30,12,38.1,"N",30.21058333,93,8,35.5,"W",-93.14319444,17,"S"
"2026/01/22","CWHX","HALIFAX","","CA",44,53,0,"N",44.88333333,63,31,0,"W",-63.51666666,477,"E"
"2026/01/22","CWI","CLINTON","IA","US",41,49,50.7,"N",41.83075,90,19,44.3,"W",-90.32897222,708,"S"
"2026/01/22","CWN","COLORADO SPRINGS","CO","US",38,44,26,"N",38.74055555,104,50,30,"W",-104.84166666,6692,"E"
"2026/01/22","CWUL","MONTREAL","","CA",45,28,0,"N",45.46666666,73,43,0,"W",-73.71666666,117,"E"
"2026/01/22","CWV","CLAXTON","GA","US",32,11,36.06,"N",32.19335,81,52,23.47,"W",-81.87318611,119,"E"
"2026/01/22","CWVR","VANCOUVER","","CA",49,11,0,"N",49.18333333,123,10,0,"W",-123.16666666,9,"E"
"2026/01/22","CWWG","WINNIPEG","","CA",49,55,0,"N",49.91666666,97,13,0,"W",-97.21666666,783,"E"
"2026/01/22","CXE","CHASE CITY","VA","US",36,47,18.008,"N",36.78833555,78,30,5.593,"W",-78.50155361,503,"S"
"2026/01/22","CXF","COLDFOOT","AK","US",67,15,5.13,"N",67.251425,150,12,3.35,"W",-150.20093055,1088,"E"
"2026/01/22","CXO","HOUSTON","TX","US",30,21,12.2,"N",30.35338888,95,24,54.3,"W",-95.41508333,245,"E"
"2026/01/22","CXP","CARSON CITY","NV","US",39,11,25.922,"N",39.19053388,119,43,54.7207,"W",-119.73186686,4689,"S"
"2026/01/22","CXU","CAMILLA","GA","US",31,12,47.4,"N",31.21316666,84,14,6.8,"W",-84.23522222,176,"S"
"2026/01/22","CXW","CONWAY","AR","US",35,1,17.2,"N",35.02144444,92,33,26.5,"W",-92.55736111,274,"S"
"2026/01/22","CXY","HARRISBURG","PA","US",40,13,6.4341,"N",40.21845391,76,51,18.7693,"W",-76.85521369,336,"S"
"2026/01/22","CYD","MISSISSIPPI CANYON BLK 807","LA","US",28,10,12,"N",28.17,89,13,11.9994,"W",-89.21999983,147,"E"
"2026/01/22","CYEG","EDMONTON","","CA",53,19,0,"N",53.31666666,113,35,0,"W",-113.58333333,2373,"E"
"2026/01/22","CYHZ","HALIFAX","","CA",44,53,0,"N",44.88333333,63,31,0,"W",-63.51666666,477,"S"
"2026/01/22","CYQB","QUEBEC","","CA",46,48,0,"N",46.8,71,24,0,"W",-71.4,243,"E"
"2026/01/22","CYQF","RED DEER INDUSTRIAL","","CA",52,11,0,"N",52.18333333,113,54,0,"W",-113.9,2968,"E"
"2026/01/22","CYQR","REGINA","","CA",50,26,0,"N",50.43333333,104,40,0,"W",-104.66666666,1894,"E"
"2026/01/22","CYQX","GANDER","","CA",48,56,0,"N",48.93333333,54,34,0,"W",-54.56666666,496,"E"
"2026/01/22","CYS","CHEYENNE","WY","US",41,9,20.3,"N",41.15563888,104,48,37.7,"W",-104.81047222,6160,"E"
"2026/01/22","CYT","YAKATAGA","AK","US",60,4,55.245,"N",60.0820125,142,29,36.547,"W",-142.49348527,12,"E"
"2026/01/22","CYXU","LONDON","","CA",43,2,17,"N",43.03805555,81,8,55,"W",-81.14861111,912,"E"
"2026/01/22","CYXY","WHITEHORSE","","CA",60,43,0,"N",60.71666666,135,4,0,"W",-135.06666666,2305,"E"
"2026/01/22","CYYG","CHARLOTTETOWN","","CA",46,17,0,"N",46.28333333,63,7,0,"W",-63.11666666,160,"E"
"2026/01/22","CYYZ","TORONTO","","CA",43,41,0,"N",43.68333333,79,38,0,"W",-79.63333333,569,"E"
"2026/01/22","CZF","CAPE ROMANZOF","AK","US",61,46,54.5105,"N",61.78180847,166,2,13.0755,"W",-166.03696541,464,"E"
"2026/01/22","CZG","ENDICOTT","NY","US",42,4,43.1318,"N",42.07864772,76,5,36.4367,"W",-76.09345463,825,"S"
"2026/01/22","CZI","CRAZY WOMAN","WY","US",43,59,59,"N",43.99972222,106,26,8.6,"W",-106.43572222,4020,"E"
"2026/01/22","CZK","CASCADE LOCKS","OR","US",45,40,37,"N",45.67694444,121,52,44,"W",-121.87888888,151,"S"
"2026/01/22","CZL","CALHOUN","GA","US",34,27,18.9242,"N",34.45525672,84,56,11.7352,"W",-84.93659311,641,"S"
"2026/01/22","CZM","COZUMEL","","MX",20,29,0,"N",20.48333333,86,57,0,"W",-86.95,16,"E"
"2026/01/22","CZT","CARRIZO SPRINGS","TX","US",28,31,14.5,"N",28.52069444,99,49,10.3,"W",-99.81952777,577,"E"
"2026/01/22","CZZ","CAMPO","CA","US",32,37,0.2,"N",32.61672222,116,28,3.1,"W",-116.46752777,23,"E"
"2026/01/22","D09","BOTTINEAU","ND","US",48,49,53.76,"N",48.8316,100,24,56.11,"W",-100.41558611,1707,"E"
"2026/01/22","D25","MANITOWISH WATERS","WI","US",46,7,12.8174,"N",46.12022705,89,52,55.9199,"W",-89.88219997,1610,"E"
"2026/01/22","D39","SAUK CENTRE","MN","US",45,42,20.2603,"N",45.70562786,94,55,50.9381,"W",-94.93081613,1243,"S"
"2026/01/22","D49","COLUMBUS","ND","US",48,53,55.116,"N",48.89864333,102,47,31.634,"W",-102.79212055,1930,"E"
"2026/01/22","D50","CROSBY","ND","US",48,55,46.1517,"N",48.92948658,103,17,44.9744,"W",-103.29582622,1941,"E"
"2026/01/22","D55","LANGDON","ND","US",48,45,11.3,"N",48.75313888,98,23,37.3,"W",-98.39369444,1608,"E"
"2026/01/22","D57","GLEN ULLIN","ND","US",46,46,51.5,"N",46.78097222,101,51,54.7,"W",-101.86519444,2089,"S"
"2026/01/22","D60","TIOGA","ND","US",48,23,0.1832,"N",48.38338422,102,53,54.5636,"W",-102.89848988,2237,"E"
"2026/01/22","D73","MONROE","GA","US",33,46,57.21,"N",33.78255833,83,41,40.93,"W",-83.69470277,834,"E"
"2026/01/22","D76","NOORVIK","AK","US",66,49,6.87,"N",66.818575,161,1,25.69,"W",-161.02380277,46,"S"
"2026/01/22","D95","LAPEER","MI","US",43,3,59.3,"N",43.06647222,83,16,17.6,"W",-83.27155555,835,"E"
"2026/01/22","DAA","FORT BELVOIR","VA","US",38,42,54,"N",38.715,77,10,51.6,"W",-77.181,69,"S"
"2026/01/22","DAB","DAYTONA BEACH","FL","US",29,10,24.7168,"N",29.17353244,81,4,18.7208,"W",-81.07186688,26,"S"
"2026/01/22","DAG","DAGGETT","CA","US",34,51,13.368,"N",34.85371333,116,47,12.075,"W",-116.7866875,1930,"S"
"2026/01/22","DAL","DALLAS","TX","US",32,50,45.401,"N",32.84594472,96,51,3.156,"W",-96.85087666,487,"E"
"2026/01/22","DAN","DANVILLE","VA","US",36,34,22.3,"N",36.57286111,79,20,10,"W",-79.33611111,571,"S"
"2026/01/22","DAW","ROCHESTER","NH","US",43,17,2.6,"N",43.28405555,70,55,45.4,"W",-70.92927777,322,"S"
"2026/01/22","DAX","DAVIS","CA","US",38,30,4,"N",38.50111111,121,40,40,"W",-121.67777777,30,"E"
"2026/01/22","DAY","DAYTON","OH","US",39,53,51.4639,"N",39.89762886,84,14,37.94,"W",-84.24387222,992,"S"
"2026/01/22","DBN","DUBLIN","GA","US",32,33,52,"N",32.56444444,82,59,7,"W",-82.98527777,311,"S"
"2026/01/22","DBQ","DUBUQUE","IA","US",42,24,7.2,"N",42.402,90,42,34.1,"W",-90.70947222,1077,"S"
"2026/01/22","DCA","WASHINGTON","DC","US",38,51,6.8987,"N",38.8519163,77,2,15.7162,"W",-77.03769894,15,"S"
"2026/01/22","DCM","CHESTER","SC","US",34,47,21.6,"N",34.78933333,81,11,44.8,"W",-81.19577777,657,"S"
"2026/01/22","DCU","DECATUR","AL","US",34,39,14.6,"N",34.65405555,86,56,43.3,"W",-86.94536111,592,"E"
"2026/01/22","DCY","WASHINGTON","IN","US",38,41,42.6445,"N",38.69517902,87,7,59.4196,"W",-87.13317211,471,"S"
"2026/01/22","DDC","DODGE CITY","KS","US",37,45,52.776,"N",37.76466,99,58,0.323,"W",-99.96675638,2594,"S"
"2026/01/22","DDH","BENNINGTON","VT","US",42,53,28.3,"N",42.89119444,73,14,45.9,"W",-73.24608333,827,"S"
"2026/01/22","DDT","SLANA","AK","US",62,43,28.603,"N",62.72461194,143,55,13.852,"W",-143.92051444,2420,"E"
"2026/01/22","DEC","DECATUR","IL","US",39,50,4.425,"N",39.8345625,88,51,56.481,"W",-88.86568916,682,"S"
"2026/01/22","DED","DELAND","FL","US",29,4,0.5956,"N",29.06683211,81,17,11.1709,"W",-81.28643636,72,"S"
"2026/01/22","DEE","DEERING","AK","US",66,4,10.32,"N",66.06953333,162,45,40.9,"W",-162.76136111,18,"E"
"2026/01/22","DEH","DECORAH","IA","US",43,16,31.805,"N",43.27550138,91,44,21.746,"W",-91.73937388,1146,"E"
"2026/01/22","DEN","DENVER","CO","US",39,51,42,"N",39.86166666,104,40,23.4,"W",-104.67316666,5434,"S"
"2026/01/22","DEQ","DE QUEEN","AR","US",34,2,49.184,"N",34.04699555,94,23,57.716,"W",-94.39936555,355,"S"
"2026/01/22","DET","DETROIT","MI","US",42,24,26.0906,"N",42.40724738,83,0,32.3239,"W",-83.00897886,624,"S"
"2026/01/22","DEW","DEER PARK","WA","US",47,58,27.0574,"N",47.97418261,117,25,45.0072,"W",-117.42916866,2205,"S"
"2026/01/22","DFI","DEFIANCE","OH","US",41,20,8.6138,"N",41.33572605,84,25,42.5691,"W",-84.42849141,706,"S"
"2026/01/22","DFW","DALLAS-FORT WORTH","TX","US",32,53,50.7578,"N",32.89743272,97,1,18.9654,"W",-97.02193483,546,"S"
"2026/01/22","DFX","BRACKETTVILLE","TX","US",29,16,22,"N",29.27277777,100,16,50,"W",-100.28055555,1131,"E"
"2026/01/22","DGG","RED DOG","AK","US",68,1,55.6,"N",68.03211111,162,53,57.1,"W",-162.89919444,968,"E"
"2026/01/22","DGO","DURANGO","","MX",24,8,0,"N",24.13333333,104,32,0,"W",-104.53333333,6093,"E"
"2026/01/22","DGW","DOUGLAS","WY","US",42,47,49.9,"N",42.79719444,105,23,9,"W",-105.38583333,4933,"E"
"2026/01/22","DHN","DOTHAN","AL","US",31,19,3.7118,"N",31.31769772,85,26,35.6383,"W",-85.44323286,369,"S"
"2026/01/22","DHT","DALHART","TX","US",36,1,20.9,"N",36.02247222,102,32,50.6,"W",-102.54738888,3991,"S"
"2026/01/22","DIJ","DRIGGS","ID","US",43,44,30.95,"N",43.74193055,111,5,52.299,"W",-111.09786083,6231,"S"
"2026/01/22","DIK","DICKINSON","ND","US",46,47,58.9515,"N",46.79970875,102,47,49.6487,"W",-102.79712463,2583,"S"
"2026/01/22","DKB","DE KALB","IL","US",41,56,1.8033,"N",41.93383425,88,42,20.471,"W",-88.70568638,913,"S"
"2026/01/22","DKK","DUNKIRK","NY","US",42,29,36.6033,"N",42.49350091,79,16,34.4428,"W",-79.27623411,693,"S"
"2026/01/22","DKR","CROCKETT","TX","US",31,18,34.9078,"N",31.30969661,95,24,14.058,"W",-95.403905,343,"S"
"2026/01/22","DKX","KNOXVILLE","TN","US",35,57,56.77,"N",35.96576944,83,52,17.99,"W",-83.87166388,828,"E"
"2026/01/22","DLF","DEL RIO","TX","US",29,21,33.816,"N",29.35939333,100,46,40.487,"W",-100.77791305,1081,"E"
"2026/01/22","DLG","DILLINGHAM","AK","US",59,2,40.8,"N",59.04466666,158,30,19.8,"W",-158.5055,82,"S"
"2026/01/22","DLH","DULUTH","MN","US",46,50,31.4511,"N",46.84206975,92,11,35.654,"W",-92.19323722,1428,"E"
"2026/01/22","DLL","BARABOO","WI","US",43,31,25.0894,"N",43.52363594,89,46,25.0586,"W",-89.77362738,977,"S"
"2026/01/22","DLN","DILLON","MT","US",45,15,30.2342,"N",45.25839838,112,33,16.2896,"W",-112.55452488,5197,"S"
"2026/01/22","DLO","DELANO","CA","US",35,44,41.69,"N",35.74491388,119,14,19.43,"W",-119.23873055,312,"E"
"2026/01/22","DLP","WEST DELTA","MS","US",29,7,17,"N",29.12138888,89,32,50,"W",-89.54722222,0,"S"
"2026/01/22","DLS","THE DALLES","OR","US",45,37,6.8,"N",45.61855555,121,10,2.4,"W",-121.16733333,243,"S"
"2026/01/22","DLZ","DELAWARE","OH","US",40,16,46.9,"N",40.27969444,83,6,53.3,"W",-83.11480555,945,"E"
"2026/01/22","DMA","TUCSON","AZ","US",32,9,59.4,"N",32.1665,110,52,59.4,"W",-110.88316666,2705,"E"
"2026/01/22","DMN","DEMING","NM","US",32,15,44.6,"N",32.26238888,107,43,8.4,"W",-107.719,4314,"E"
"2026/01/22","DMO","SEDALIA","MO","US",38,42,24.8,"N",38.70688888,93,10,34,"W",-93.17611111,909,"S"
"2026/01/22","DMW","WESTMINSTER","MD","US",39,36,29.8,"N",39.60827777,77,0,27.6,"W",-77.00766666,789,"E"
"2026/01/22","DMX","DES MOINES/JOHNSTON","IA","US",41,44,10,"N",41.73611111,93,43,24,"W",-93.72333333,981,"E"
"2026/01/22","DNA","SANTA TERESA","NM","US",31,52,29.94,"N",31.87498333,106,41,38.85,"W",-106.694125,4113,"S"
"2026/01/22","DNL","AUGUSTA","GA","US",33,27,59.7,"N",33.46658333,82,2,21.8,"W",-82.03938888,422,"S"
"2026/01/22","DNN","DALTON","GA","US",34,43,20.555,"N",34.72237638,84,52,18.5704,"W",-84.87182511,697,"S"
"2026/01/22","DNS","DENISON","IA","US",41,59,11.7,"N",41.98658333,95,22,49.8,"W",-95.3805,1274,"S"
"2026/01/22","DNV","DANVILLE","IL","US",40,11,59.378,"N",40.19982722,87,35,42.599,"W",-87.59516638,697,"E"
"2026/01/22","DOV","DOVER","DE","US",39,7,46.2,"N",39.1295,75,27,57.6,"W",-75.466,28,"S"
"2026/01/22","DOX","ELLENDALE","DE","US",38,49,32,"N",38.82555555,75,26,4,"W",-75.43444444,148,"E"
"2026/01/22","DPA","CHICAGO/WEST CHICAGO","IL","US",41,54,44.1191,"N",41.9122553,88,15,18.1874,"W",-88.25505205,754,"S"
"2026/01/22","DPG","DUGWAY PROVING GROUND","UT","US",40,11,57.79,"N",40.19938611,112,56,14.89,"W",-112.93746944,349,"E"
"2026/01/22","DPL","KENANSVILLE","NC","US",34,59,57.92,"N",34.99942222,77,58,47.78,"W",-77.97993888,128,"S"
"2026/01/22","DQH","DOUGLAS","GA","US",31,28,36.115,"N",31.47669861,82,51,37.905,"W",-82.86052916,257,"E"
"2026/01/22","DRA","MERCURY","NV","US",36,37,9.838,"N",36.61939944,116,1,58.111,"W",-116.03280861,310,"E"
"2026/01/22","DRI","DE RIDDER","LA","US",30,50,3.8802,"N",30.83441116,93,20,8.9798,"W",-93.33582772,193,"S"
"2026/01/22","DRM","DRUMMOND ISLAND","MI","US",46,0,33.521,"N",46.00931138,83,44,38.163,"W",-83.74393416,668,"E"
"2026/01/22","DRO","DURANGO","CO","US",37,9,5.46,"N",37.15151666,107,45,13.569,"W",-107.75376916,6685,"S"
"2026/01/22","DRP","COLT","AR","US",35,7,16.5977,"N",35.12127713,90,49,27.8779,"W",-90.82441052,239,"E"
"2026/01/22","DRT","DEL RIO","TX","US",29,22,27.145,"N",29.37420694,100,55,37.765,"W",-100.92715694,1002,"E"
"2026/01/22","DSF","MISSISSIPPI CANYON 650","LA","US",28,20,33.33,"N",28.34259166,88,15,53.63,"W",-88.26489722,105,"E"
"2026/01/22","DSM","DES MOINES","IA","US",41,32,2.3,"N",41.53397222,93,39,47.1,"W",-93.66308333,958,"S"
"2026/01/22","DSV","DANSVILLE","NY","US",42,34,11.5473,"N",42.56987425,77,42,51.3471,"W",-77.71426308,643,"S"
"2026/01/22","DTA","DELTA","UT","US",39,23,16.2244,"N",39.38784011,112,30,14.6869,"W",-112.50407969,4756,"S"
"2026/01/22","DTL","DETROIT LAKES","MN","US",46,49,42.9927,"N",46.82860908,95,53,8.627,"W",-95.88572972,1392,"S"
"2026/01/22","DTN","SHREVEPORT","LA","US",32,32,23.4492,"N",32.539847,93,44,46.2724,"W",-93.74618677,172,"S"
"2026/01/22","DTO","DENTON","TX","US",33,12,31.918,"N",33.20886611,97,11,57.1863,"W",-97.19921841,635,"S"
"2026/01/22","DTS","DESTIN","FL","US",30,24,0.1975,"N",30.40005486,86,28,17.3025,"W",-86.47147291,22,"E"
"2026/01/22","DTW","DETROIT","MI","US",42,12,44.752,"N",42.21243111,83,21,12.216,"W",-83.35339333,645,"E"
"2026/01/22","DTX","DETROIT/WHITE LAKE","MI","US",42,41,13,"N",42.68694444,83,28,18,"W",-83.47166666,1072,"E"
"2026/01/22","DUA","DURANT","OK","US",33,56,32.1622,"N",33.94226727,96,23,40.3129,"W",-96.39453136,699,"S"
"2026/01/22","DUB","DUBOIS","WY","US",43,32,55.145,"N",43.54865138,109,41,26.98,"W",-109.69082777,7299,"S"
"2026/01/22","DUC","DUNCAN","OK","US",34,28,16.7,"N",34.47130555,97,57,35.5,"W",-97.95986111,1114,"S"
"2026/01/22","DUG","DOUGLAS BISBEE","AZ","US",31,28,8.2,"N",31.46894444,109,36,13.5,"W",-109.60375,4150,"S"
"2026/01/22","DUH","LAMBERTVILLE","MI","US",41,44,9.15,"N",41.735875,83,39,20.75,"W",-83.65576388,671,"E"
"2026/01/22","DUJ","DUBOIS","PA","US",41,10,41.8,"N",41.17827777,78,53,55.3,"W",-78.89869444,1817,"S"
"2026/01/22","DUT","UNALASKA","AK","US",53,53,47.537,"N",53.89653805,166,32,36.707,"W",-166.54352972,21,"S"
"2026/01/22","DUX","DUMAS","TX","US",35,51,38.9,"N",35.86080555,102,0,34.15,"W",-102.00948611,3705,"S"
"2026/01/22","DUY","KONGIGANAK","AK","US",59,57,38.9,"N",59.96080555,162,52,52.5,"W",-162.88125,25,"E"
"2026/01/22","DVK","DANVILLE","KY","US",37,34,39.2705,"N",37.57757513,84,46,10.1922,"W",-84.76949783,1022,"E"
"2026/01/22","DVL","DEVILS LAKE","ND","US",48,6,49.1175,"N",48.11364375,98,54,12.3656,"W",-98.90343488,1436,"S"
"2026/01/22","DVN","DAVENPORT","IA","US",41,36,36.999,"N",41.6102775,90,35,17.971,"W",-90.58832527,753,"S"
"2026/01/22","DVO","NOVATO","CA","US",38,8,30.31,"N",38.14175277,122,33,16.82,"W",-122.55467222,2,"E"
"2026/01/22","DVP","SLAYTON","MN","US",43,59,12.481,"N",43.98680027,95,46,57.397,"W",-95.78261027,1623,"E"
"2026/01/22","DVT","PHOENIX","AZ","US",33,41,17.9,"N",33.68830555,112,4,57.2,"W",-112.08255555,1478,"S"
"2026/01/22","DWA","DAVIS/WOODLAND/WINTERS","CA","US",38,34,49,"N",38.58027777,121,51,15.4,"W",-121.85427777,98,"E"
"2026/01/22","DWH","HOUSTON","TX","US",30,3,42.6,"N",30.06183333,95,33,10,"W",-95.55277777,152,"E"
"2026/01/22","DWU","ASHLAND","KY","US",38,33,16.2,"N",38.5545,82,44,16.8,"W",-82.738,546,"S"
"2026/01/22","DWX","DIXON","WY","US",41,2,13.1763,"N",41.03699341,107,29,59.2593,"W",-107.49979425,6474,"S"
"2026/01/22","DXR","DANBURY","CT","US",41,22,19.8244,"N",41.37217344,73,29,0.1818,"W",-73.48338383,452,"S"
"2026/01/22","DXX","MADISON","MN","US",44,59,11.167,"N",44.98643527,96,10,40.2942,"W",-96.1778595,1083,"E"
"2026/01/22","DYA","DEMOPOLIS","AL","US",32,27,49.8,"N",32.46383333,87,57,14.6,"W",-87.95405555,112,"E"
"2026/01/22","DYB","SUMMERVILLE","SC","US",33,3,44.2,"N",33.06227777,80,16,51.3,"W",-80.28091666,56,"S"
"2026/01/22","DYL","DOYLESTOWN","PA","US",40,19,58.981,"N",40.33305027,75,7,20.418,"W",-75.12233833,394,"S"
"2026/01/22","DYR","DYERSBURG","TN","US",35,59,44.34,"N",35.99565,89,24,20.64,"W",-89.40573333,318,"E"
"2026/01/22","DYS","ABILENE","TX","US",32,25,6.62,"N",32.41850555,99,51,25.34,"W",-99.85703888,1790,"E"
"2026/01/22","DYT","DULUTH","MN","US",46,43,19.641,"N",46.7221225,92,2,39.789,"W",-92.04438583,609,"S"
"2026/01/22","DYX","MORAN","TX","US",32,32,18,"N",32.53833333,99,15,15,"W",-99.25416666,1516,"E"
"2026/01/22","DZB","HORSESHOE BAY","TX","US",30,31,15.3,"N",30.52091666,98,21,26.6,"W",-98.35738888,1068,"E"
"2026/01/22","DZJ","BLAIRSVILLE","GA","US",34,51,18.6149,"N",34.8551708,84,0,5.124,"W",-84.00142333,1894,"S"
"2026/01/22","E01","MONAHANS","TX","US",31,34,49.58,"N",31.58043888,102,54,29.33,"W",-102.90814722,2613,"S"
"2026/01/22","E11","ANDREWS","TX","US",32,19,41.05,"N",32.32806944,102,31,41.9,"W",-102.52830555,3174,"E"
"2026/01/22","E12","EAST CAMERON 345","OG","US",28,5,0,"N",28.08333333,92,42,0,"W",-92.7,104,"E"
"2026/01/22","E16","SAN MARTIN","CA","US",37,4,46.8419,"N",37.0796783,121,35,52.8117,"W",-121.59800325,268,"S"
"2026/01/22","E24","WHITERIVER","AZ","US",33,44,55.4,"N",33.74872222,109,59,3.3,"W",-109.98425,5140,"E"
"2026/01/22","E25","WICKENBURG","AZ","US",33,58,14.2656,"N",33.97062933,112,47,42.3233,"W",-112.7950898,2379,"E"
"2026/01/22","E33","CHAMA","NM","US",36,52,2,"N",36.86722222,106,34,7.1,"W",-106.56863888,8025,"E"
"2026/01/22","E38","ALPINE","TX","US",30,23,3.2,"N",30.38422222,103,41,0.9,"W",-103.68358333,4514,"S"
"2026/01/22","E41","BIG LAKE","TX","US",31,11,40.0687,"N",31.19446352,101,28,23.5831,"W",-101.47321752,2699,"S"
"2026/01/22","E42","SPEARMAN","TX","US",36,13,8.08,"N",36.21891111,101,11,36.06,"W",-101.19335,3131,"S"
"2026/01/22","E57","DENVER CITY","TX","US",32,58,21,"N",32.9725,102,50,40,"W",-102.84444444,3580,"S"
"2026/01/22","E77","SAN MANUEL","AZ","US",32,38,2.5796,"N",32.63404988,110,38,48.184,"W",-110.64671777,3272,"E"
"2026/01/22","EAA","EAGLE","AK","US",64,46,34.1797,"N",64.77616102,141,9,48.6859,"W",-141.16352386,910,"S"
"2026/01/22","EAN","WHEATLAND","WY","US",42,3,22.5245,"N",42.0562568,104,56,18.7539,"W",-104.93854275,4762,"E"
"2026/01/22","EAR","KEARNEY","NE","US",40,43,37.346,"N",40.72704055,99,0,24.372,"W",-99.00677,2132,"S"
"2026/01/22","EAT","WENATCHEE","WA","US",47,23,51.0057,"N",47.39750158,120,12,4.3477,"W",-120.20120769,1233,"S"
"2026/01/22","EAU","EAU CLAIRE","WI","US",44,51,56.9,"N",44.86580555,91,29,3.3,"W",-91.48425,913,"S"
"2026/01/22","EAX","KANSAS CITY/PLEASANT HILL","MO","US",38,48,36,"N",38.81,94,15,50,"W",-94.26388888,995,"E"
"2026/01/22","EBA","ELBERTON","GA","US",34,5,44.6304,"N",34.09573066,82,48,43.5074,"W",-82.81208538,597,"S"
"2026/01/22","EBG","EDINBURG","TX","US",26,26,35.94,"N",26.44331666,98,7,31.62,"W",-98.12545,71,"S"
"2026/01/22","EBS","WEBSTER CITY","IA","US",42,26,11.9,"N",42.43663888,93,52,7.9,"W",-93.86886111,1111,"E"
"2026/01/22","ECG","ELIZABETH CITY","NC","US",36,15,27.8125,"N",36.25772569,76,10,17.7871,"W",-76.17160752,6,"S"
"2026/01/22","ECK","PECK","MI","US",43,15,21.2,"N",43.25588888,82,43,4.5,"W",-82.71791666,770,"E"
"2026/01/22","ECP","PANAMA CITY","FL","US",30,20,55.2759,"N",30.34868775,85,47,18.0217,"W",-85.78833936,56,"S"
"2026/01/22","ECS","NEWCASTLE","WY","US",43,53,4.3006,"N",43.88452794,104,18,43.313,"W",-104.31203138,4199,"S"
"2026/01/22","ECU","ROCKSPRINGS","TX","US",29,56,48.9105,"N",29.94691958,100,10,25.8768,"W",-100.17385466,2372,"S"
"2026/01/22","EDC","AUSTIN","TX","US",30,23,33.53,"N",30.39264722,97,33,43.65,"W",-97.562125,605,"E"
"2026/01/22","EDE","EDENTON","NC","US",36,1,42.9885,"N",36.02860791,76,34,0.4637,"W",-76.56679547,18,"E"
"2026/01/22","EDJ","BELLEFONTAINE","OH","US",40,22,20.2,"N",40.37227777,83,49,9.3,"W",-83.81925,1122,"E"
"2026/01/22","EDN","ENTERPRISE","AL","US",31,17,59,"N",31.29972222,85,53,59.4,"W",-85.89983333,361,"S"
"2026/01/22","EDU","DAVIS","CA","US",38,31,48.1781,"N",38.53004947,121,47,17.6916,"W",-121.78824766,67,"S"
"2026/01/22","EDW","EDWARDS","CA","US",34,54,19.8,"N",34.9055,117,53,1.24,"W",-117.88367777,2302,"E"
"2026/01/22","EED","NEEDLES","CA","US",34,45,58.3,"N",34.76619444,114,37,23.855,"W",-114.62329305,990,"S"
