"EFF_DATE","COMM_LOC_ID","COMM_TYPE","NAV_ID","NAV_TYPE","CITY","STATE_CODE","REGION_CODE","COUNTRY_CODE","COMM_OUTLET_NAME","LAT_DEG","LAT_MIN","LAT_SEC","LAT_HEMIS","LAT_DECIMAL","LONG_DEG","LONG_MIN","LONG_SEC","LONG_HEMIS","LONG_DECIMAL","FACILITY_ID","FACILITY_NAME","ALT_FSS_ID","ALT_FSS_NAME","OPR_HRS","COMM_STATUS_CODE","COMM_STATUS_DATE","REMARK"
"2026/02/19","","RCAG","","","","TN","ASO","US","JACKSON TN",35,35,59.6,"N",35.59988888,88,54,56.2,"W",-88.91561111,"ZME","MEMPHIS","","","","","",""
"2026/02/19","","RCAG","","","","FL","ASO","US","JACKSONVILLE",30,28,32.85,"N",30.47579166,81,39,39.35,"W",-81.66093055,"ZJX","JACKSONVILLE","","","","","",""
"2026/02/19","","RCAG","","","","IL","AGL","US","JACKSONVILLE",39,46,35.17,"N",39.77643611,90,14,18.43,"W",-90.23845277,"ZKC","KANSAS CITY","","","","","",""
"2026/02/19","","RCAG","","","","ND","AGL","US","JAMESTOWN",46,55,58.34,"N",46.93287222,98,40,43.53,"W",-98.67875833,"ZMP","MINNEAPOLIS","","","","","",""
"2026/02/19","","RCAG","","","","NC","ASO","US","JOHNSONVILLE",35,18,0.56,"N",35.30015555,79,10,14.09,"W",-79.17058055,"ZDC","WASHINGTON","","","","","",""
"2026/02/19","","RCAG","","","","AK","AAL","US","JOHNSTONE POINT",60,28,51.42,"N",60.48095,146,35,57.6,"W",-146.59933333,"ZAN","ANCHORAGE","","","","","",""
"2026/02/19","","RCAG","","","","IL","AGL","US","JOLIET",41,32,47,"N",41.54638888,88,19,5.9,"W",-88.31830555,"ZAU","CHICAGO","","","","","",""
"2026/02/19","","RCAG","","","","MI","AGL","US","JONES",41,56,44.16,"N",41.9456,85,49,54,"W",-85.83166666,"ZAU","CHICAGO","","","","","",""
"2026/02/19","","RCAG","","","","AR","ASW","US","JONESBORO",35,49,54.151,"N",35.83170861,90,38,47.106,"W",-90.64641833,"ZME","MEMPHIS","","","","","",""
"2026/02/19","","RCAG","","","","SC","ASO","US","JONESVILLE",35,53,19.46,"N",35.88873888,81,35,16.35,"W",-81.587875,"ZTL","ATLANTA","","","","","",""
"2026/02/19","","RCAG","","","","MT","ANM","US","JUDITH MOUNTAIN",47,13,1.91,"N",47.21719722,109,13,18.62,"W",-109.22183888,"ZLC","SALT LAKE CITY","","","","","",""
"2026/02/19","","RCAG","","","","CA","AWP","US","JULIAN",33,6,6.15,"N",33.10170833,116,34,3.06,"W",-116.56751666,"ZLA","LOS ANGELES","","","","","",""
"2026/02/19","","RCAG","","","","TX","ASW","US","JUNCTION",30,35,52.9,"N",30.59802777,99,49,3,"W",-99.8175,"ZHU","HOUSTON","","","","","",""
"2026/02/19","","RCAG","","","","IL","AGL","US","KANKAKEE",41,4,0.11,"N",41.06669722,87,51,0.14,"W",-87.85003888,"ZAU","CHICAGO","","","","","",""
"2026/02/19","","RCAG","","","","MO","ACE","US","KANSAS CITY",39,17,0,"N",39.28333333,94,43,35,"W",-94.72638888,"ZKC","KANSAS CITY","","","","","",""
"2026/02/19","","RCAG","","","","CA","AWP","US","KEELER",36,33,0.76,"N",36.55021111,117,48,9.28,"W",-117.80257777,"ZLA","LOS ANGELES","","","","","",""
"2026/02/19","","RCAG","","","","AK","AAL","US","KENAI",60,33,15.94,"N",60.55442777,151,14,31.02,"W",-151.24195,"ZAN","ANCHORAGE","","","","","",""
"2026/02/19","","RCAG","","","","TX","ASW","US","KERRVILLE",29,59,0,"N",29.98333333,99,4,49,"W",-99.08027777,"ZHU","HOUSTON","","","","","",""
"2026/02/19","","RCAG","","","","FL","ASO","US","KEY WEST",24,34,1.52,"N",24.56708888,81,40,59.31,"W",-81.68314166,"ZHU","HOUSTON","","","","","","STOCK ISLAND"
"2026/02/19","","RCAG","","","","FL","ASO","US","KEY WEST",24,34,1.52,"N",24.56708888,81,40,59.31,"W",-81.68314166,"ZMA","MIAMI","","","","","","STOCK ISLAND"
"2026/02/19","","RCAG","","","","OR","ANM","US","KIMBERLY",44,38,54,"N",44.64833333,119,42,42,"W",-119.71166666,"ZSE","SEATTLE","","","","","",""
"2026/02/19","","RCAG","","","","WA","ANM","US","KING MOUNTAIN",42,41,34.43,"N",42.69289722,123,13,46.12,"W",-123.22947777,"ZSE","SEATTLE","","","","","",""
"2026/02/19","","RCAG","","","","AK","AAL","US","KING SALMON",58,40,57.38,"N",58.68260555,156,41,7.68,"W",-156.68546666,"ZAN","ANCHORAGE","","","","","",""
"2026/02/19","","RCAG","","","","NY","AEA","US","KINGSTON",41,39,55.33,"N",41.66536944,73,49,20.47,"W",-73.82235277,"ZBW","BOSTON","","","","","",""
"2026/02/19","","RCAG","","","","MO","ACE","US","KIRKSVILLE",40,8,36.11,"N",40.14336388,92,34,45.69,"W",-92.57935833,"ZKC","KANSAS CITY","","","","","",""
"2026/02/19","","RCAG","","","","OR","ANM","US","KLAMATH FALLS",42,5,59.53,"N",42.09986944,121,38,39.98,"W",-121.64443888,"ZSE","SEATTLE","","","","","","MT STUKEL"
"2026/02/19","","RCAG","","","","WA","ANM","US","KLICKITAT",45,22,48.6,"N",45.38016666,121,6,3,"W",-121.10083333,"ZSE","SEATTLE","","","","","",""
"2026/02/19","","RCAG","","","","MO","ACE","US","KNOB NOSTER",38,43,49.1,"N",38.73030555,93,32,52.31,"W",-93.54786388,"ZKC","KANSAS CITY","","","","","",""
"2026/02/19","","RCAG","","","","AK","AAL","US","KODIAK",57,46,55.29,"N",57.782025,152,20,21.82,"W",-152.33939444,"ZAN","ANCHORAGE","","","","","","WOODY ISLAND"
"2026/02/19","","RCAG","","","","HI","AWP","US","KOKEE",22,8,53.62,"N",22.14822777,159,38,42.93,"W",-159.64525833,"ZHN","HONOLULU CONTROL FACILITY","","","","","",""
"2026/02/19","","RCAG","","","","AK","AAL","US","KOTZEBUE",66,50,57.59,"N",66.84933055,162,38,10.06,"W",-162.63612777,"ZAN","ANCHORAGE","","","","","",""
"2026/02/19","","RCAG","","","","CO","ANM","US","KREMMLING",40,0,10,"N",40.00277777,106,26,33,"W",-106.4425,"ZDV","DENVER","","","","","",""
"2026/02/19","","RCAG","","","","WI","AGL","US","LA CROSSE",43,49,32.87,"N",43.82579722,91,12,16.49,"W",-91.20458055,"ZMP","MINNEAPOLIS","","","","","",""
"2026/02/19","","RCAG","","","","CO","ANM","US","LA JUNTA",37,56,30.02,"N",37.94167222,103,10,51.74,"W",-103.18103888,"ZDV","DENVER","","","","","",""
"2026/02/19","","RCAG","","","","IN","AGL","US","LAFAYETTE",40,24,54.8,"N",40.41522222,86,56,0.1,"W",-86.93336111,"ZAU","CHICAGO","","","","","",""
"2026/02/19","","RCAG","","","","LA","ASW","US","LAFAYETTE",30,13,30.71,"N",30.22519722,91,53,30.42,"W",-91.89178333,"ZHU","HOUSTON","","","","","",""
"2026/02/19","","RCAG","","","","CA","AWP","US","LAGUNA",32,52,36,"N",32.87666666,116,24,55,"W",-116.41527777,"ZLA","LOS ANGELES","","","","","",""
"2026/02/19","","RCAG","","","","LA","ASW","US","LAKE CHARLES",30,13,0.71,"N",30.21686388,90,0,45.26,"W",-90.01257222,"ZHU","HOUSTON","","","","","",""
"2026/02/19","","RCAG","","","","FL","ASO","US","LAKE CITY",30,10,47,"N",30.17972222,82,35,36,"W",-82.59333333,"ZJX","JACKSONVILLE","","","","","",""
"2026/02/19","","RCAG","","","","NY","AEA","US","LAKE GEORGE",43,25,30.25,"N",43.42506944,73,44,43.42,"W",-73.74539444,"ZBW","BOSTON","","","","","",""
"2026/02/19","","RCAG","","","","MT","ANM","US","LAKESIDE",48,0,41,"N",48.01138888,114,21,49,"W",-114.36361111,"ZLC","SALT LAKE CITY","","","","","",""
"2026/02/19","","RCAG","","","","MT","ANM","US","LAKESIDE",48,0,41,"N",48.01138888,114,21,49,"W",-114.36361111,"ZSE","SEATTLE","","","","","",""
"2026/02/19","","RCAG","","","","OR","ANM","US","LAKEVIEW",42,29,34.55,"N",42.49293055,120,30,25.88,"W",-120.50718888,"ZSE","SEATTLE","","","","","",""
"2026/02/19","","RCAG","","","","CO","ANM","US","LAMAR",38,4,10.9,"N",38.06969444,102,41,18.6,"W",-102.6885,"ZDV","DENVER","","","","","",""
"2026/02/19","","RCAG","","","","IA","ACE","US","LAMONI",40,35,47,"N",40.59638888,93,58,2,"W",-93.96722222,"ZMP","MINNEAPOLIS","","","","","",""
"2026/02/19","","RCAG","","","","TX","ASW","US","LAMPASAS",31,11,8,"N",31.18555555,98,8,31,"W",-98.14194444,"ZHU","HOUSTON","","","","","",""
"2026/02/19","","RCAG","","","","PA","AEA","US","LANCASTER",40,7,12,"N",40.12,76,17,29,"W",-76.29138888,"ZNY","NEW YORK","","","","","",""
"2026/02/19","","RCAG","","","","WY","ANM","US","LARAMIE",41,20,16,"N",41.33777777,105,43,14,"W",-105.72055555,"ZDV","DENVER","","","","","",""
"2026/02/19","","RCAG","","","","WA","ANM","US","LARCH MOUNTAIN",46,59,22.34,"N",46.98953888,123,7,48.53,"W",-123.13014722,"ZSE","SEATTLE","","","","","",""
"2026/02/19","","RCAG","","","","TX","ASW","US","LAREDO",27,29,1.06,"N",27.48362777,99,23,1.13,"W",-99.38364722,"ZHU","HOUSTON","","","","","",""
"2026/02/19","","RCAG","","","","KS","ACE","US","LAWRENCE",39,0,40,"N",39.01111111,95,12,59.3,"W",-95.21647222,"ZKC","KANSAS CITY","","","","","",""
"2026/02/19","","RCAG","","","","VA","AEA","US","LAWRENCEVILLE",36,49,4,"N",36.81777777,77,54,11,"W",-77.90305555,"ZDC","WASHINGTON","","","","","",""
"2026/02/19","","RCAG","","","","NH","ANE","US","LEBANON",43,40,44.25,"N",43.67895833,72,12,57.32,"W",-72.21592222,"ZBW","BOSTON","","","","","",""
"2026/02/19","","RCAG","","","","CA","AWP","US","LEBEC",35,51,1,"N",35.85027777,118,45,56,"W",-118.76555555,"ZLA","LOS ANGELES","","","","","",""
"2026/02/19","","RCAG","","","","VA","AEA","US","LEESBURG",38,54,12.4,"N",38.90344444,77,10,48.92,"W",-77.18025555,"ZDC","WASHINGTON","","","","","",""
"2026/02/19","","RCAG","","","","IL","AGL","US","LEROY",40,24,34,"N",40.40944444,88,46,2,"W",-88.76722222,"ZAU","CHICAGO","","","","","","Y"
"2026/02/19","","RCAG","","","","AK","AAL","US","LEVEL ISLAND",56,28,3.75,"N",56.46770833,133,4,59.2,"W",-133.08311111,"ZAN","ANCHORAGE","","","","","",""
"2026/02/19","","RCAG","","","","WV","AEA","US","LEWISBURG",37,45,50.13,"N",37.763925,80,18,5.65,"W",-80.30156944,"ZDC","WASHINGTON","","","","","",""
"2026/02/19","","RCAG","","","","MD","AEA","US","LEXINGTON PARK",38,17,22.09,"N",38.28946944,76,25,26.89,"W",-76.42413611,"ZDC","WASHINGTON","","","","","",""
"2026/02/19","","RCAG","","","","KS","ACE","US","LIBERAL",37,2,40.09,"N",37.04446944,100,58,16.6,"W",-100.97127777,"ZKC","KANSAS CITY","","","","","",""
"2026/02/19","","RCAG","","","","NE","ACE","US","LINCOLN",40,50,46.2,"N",40.84616666,96,46,33.6,"W",-96.776,"ZMP","MINNEAPOLIS","","","","","",""
"2026/02/19","","RCAG","","","","VA","AEA","US","LINDEN",38,51,15.41,"N",38.85428055,78,12,20,"W",-78.20555555,"ZDC","WASHINGTON","","","","","",""
"2026/02/19","","RCAG","","","","MI","AGL","US","LITCHFIELD",42,2,32.16,"N",42.04226666,84,42,17.86,"W",-84.70496111,"ZOB","CLEVELAND","","","","","",""
"2026/02/19","","RCAG","","","","AR","ASW","US","LITTLE ROCK",34,50,0,"N",34.83333333,92,15,15,"W",-92.25416666,"ZME","MEMPHIS","","","","","",""
"2026/02/19","","RCAG","","","","TN","ASO","US","LIVINGSTON",36,35,4.23,"N",36.58450833,85,9,59.84,"W",-85.16662222,"ZID","INDIANAPOLIS","","","","","",""
"2026/02/19","","RCAG","","","","MT","ANM","US","LIVINGSTON A",45,42,8.9337,"N",45.70248158,110,26,32.8263,"W",-110.44245175,"ZLC","SALT LAKE CITY","","","","","",""
"2026/02/19","","RCAG","","","","TX","ASW","US","LOMETA",31,16,0.59,"N",31.26683055,98,25,1.13,"W",-98.41698055,"ZHU","HOUSTON","","","","","",""
"2026/02/19","","RCAG","","","","OH","AGL","US","LONDON",39,58,15.21,"N",39.97089166,83,36,59.72,"W",-83.61658888,"ZID","INDIANAPOLIS","","","","","",""
"2026/02/19","","RCAG","","","","KY","ASO","US","LONDON 2",37,9,4.32,"N",37.1512,83,39,31.69,"W",-83.65880277,"ZID","INDIANAPOLIS","","","","","",""
"2026/02/19","","RCAG","","","","WI","AGL","US","LONE ROCK",43,17,39.6,"N",43.29433333,90,7,59.4,"W",-90.13316666,"ZAU","CHICAGO","","","","","",""
"2026/02/19","","RCAG","","","","MS","ASO","US","LOUISVILLE",33,7,15.45,"N",33.12095833,88,56,45.21,"W",-88.94589166,"ZME","MEMPHIS","","","","","",""
"2026/02/19","","RCAG","","","","CO","ANM","US","LOVELAND",40,14,24,"N",40.24,105,3,17,"W",-105.05472222,"ZDV","DENVER","","","","","",""
"2026/02/19","","RCAG","","","","WY","ANM","US","LOVELL",44,48,59.85,"N",44.816625,107,54,8.36,"W",-107.90232222,"ZLC","SALT LAKE CITY","","","","","",""
"2026/02/19","","RCAG","","","","NV","AWP","US","LOVELOCK",40,3,59.9,"N",40.06663888,118,33,39.9,"W",-118.56108333,"ZOA","OAKLAND","","","","","",""
"2026/02/19","","RCAG","","","","FL","ASO","US","LOWELL",29,18,30,"N",29.30833333,82,11,29,"W",-82.19138888,"ZJX","JACKSONVILLE","","","","","",""
"2026/02/19","","RCAG","","","","TX","ASW","US","LUBBOCK",33,32,46.68,"N",33.5463,102,15,52.92,"W",-102.2647,"ZFW","FORT WORTH","","","","","","LEVELLAND"
"2026/02/19","","RCAG","","","","LA","ASW","US","LUCIUS",26,4,30,"N",26.075,92,0,54,"W",-92.015,"ZHU","HOUSTON","","","","","",""
"2026/02/19","","RCAG","","","","TX","ASW","US","LUFKIN",31,13,21.67,"N",31.22268611,94,45,12.74,"W",-94.75353888,"ZHU","HOUSTON","","","","","",""
"2026/02/19","","RCAG","","","","TX","ASW","US","LUFKIN/A",31,13,21.67,"N",31.22268611,94,45,12.74,"W",-94.75353888,"ZHU","HOUSTON","","","","","",""
"2026/02/19","","RCAG","","","","WY","ANM","US","LUSK",42,35,34.88,"N",42.59302222,104,35,17.84,"W",-104.58828888,"ZDV","DENVER","","","","","",""
"2026/02/19","","RCAG","","","","KY","ASO","US","LYNCH",36,54,58.13,"N",36.91614722,82,53,27.48,"W",-82.89096666,"ZID","INDIANAPOLIS","","","","","",""
"2026/02/19","","RCAG","","","","VA","AEA","US","LYNCHBURG",37,15,16.52,"N",37.25458888,79,14,11.08,"W",-79.23641111,"ZDC","WASHINGTON","","","","","",""
"2026/02/19","","RCAG","","","","GA","ASO","US","MACON",32,55,46.48,"N",32.92957777,83,49,47.66,"W",-83.82990555,"ZTL","ATLANTA","","","","","","MACON"
"2026/02/19","","RCAG","","","","ID","ANM","US","MALAD CITY",42,11,59.7,"N",42.19991666,112,27,4.9,"W",-112.45136111,"ZLC","SALT LAKE CITY","","","","","",""
"2026/02/19","","RCAG","","","","KS","ACE","US","MANHATTAN",39,7,53.99,"N",39.13166388,96,41,13.01,"W",-96.68694722,"ZKC","KANSAS CITY","","","","","",""
"2026/02/19","","RCAG","","","","MN","AGL","US","MANKATO",44,13,11.68,"N",44.21991111,93,54,44.53,"W",-93.91236944,"ZMP","MINNEAPOLIS","","","","","",""
"2026/02/19","","RCAG","","","","OH","AGL","US","MANSFIELD",40,49,37.2,"N",40.827,82,30,14.6,"W",-82.50405555,"ZOB","CLEVELAND","","","","","",""
"2026/02/19","","RCAG","","","","NC","ASO","US","MANTEO",35,55,9,"N",35.91916666,75,41,44,"W",-75.69555555,"ZNY","NEW YORK","","","","","",""
"2026/02/19","","RCAG","","","","LA","ASW","US","MANY",31,33,48.6,"N",31.5635,93,26,44.6,"W",-93.44572222,"ZHU","HOUSTON","","","","","",""
"2026/02/19","","RCAG","","","","IL","AGL","US","MAPLE PARK",41,52,46,"N",41.87944444,88,37,48,"W",-88.63,"ZAU","CHICAGO","","","","","",""
"2026/02/19","","RCAG","","","","KS","ACE","US","MAPLES",37,35,26.15,"N",37.59059722,91,47,18.55,"W",-91.78848611,"ZKC","KANSAS CITY","","","","","",""
"2026/02/19","","RCAG","","","","IL","AGL","US","MARENGO",42,17,57.8,"N",42.29938888,88,35,31.9,"W",-88.59219444,"ZAU","CHICAGO","","","","","",""
"2026/02/19","","RCAG","","","","IL","AGL","US","MARION",37,45,15.17,"N",37.75421388,89,0,42.26,"W",-89.01173888,"ZKC","KANSAS CITY","","","","","",""
"2026/02/19","","RCAG","","","","WA","ANM","US","MARLIN",47,17,47.55,"N",47.29654166,118,9,4.87,"W",-118.15135277,"ZSE","SEATTLE","","","","","",""
"2026/02/19","","RCAG","","","","TX","ASW","US","MARSHALL",32,31,2.9994,"N",32.51749983,94,36,0.72,"W",-94.6002,"ZFW","FORT WORTH","","","","","","HALLSVILLE"
"2026/02/19","","RCAG","","","","WV","AEA","US","MARTINSBURG",39,23,8.36,"N",39.38565555,77,50,53.98,"W",-77.84832777,"ZDC","WASHINGTON","","","","","",""
"2026/02/19","","RCAG","","","","KS","ACE","US","MARYSVILLE",39,59,5,"N",39.98472222,96,22,47.05,"W",-96.37973611,"ZMP","MINNEAPOLIS","","","","","","CNTRL RGN RCAG SITE SERVING MINNEAPOLIS ARTCC."
"2026/02/19","","RCAG","","","","IA","ACE","US","MASON CITY",43,9,43.85,"N",43.16218055,93,20,5.73,"W",-93.334925,"ZMP","MINNEAPOLIS","","","","","",""
"2026/02/19","","RCAG","","","","NY","AEA","US","MASSENA",44,56,10.5,"N",44.93625,74,50,42.4,"W",-74.84511111,"ZBW","BOSTON","","","","","",""
"2026/02/19","","RCAG","","","","HI","AWP","US","MAUNA KAPU",21,23,46.63,"N",21.39628611,158,6,5.11,"W",-158.10141944,"ZHN","HONOLULU CONTROL FACILITY","","","","","",""
"2026/02/19","","RCAG","","","","IL","AGL","US","MAZON",41,9,16.9914,"N",41.15471983,88,27,46.0074,"W",-88.46277983,"ZAU","CHICAGO","","","","","",""
"2026/02/19","","RCAG","","","","OK","ASW","US","MC ALESTER",34,52,41.88,"N",34.8783,95,48,15.1194,"W",-95.80419983,"ZFW","FORT WORTH","","","","","",""
"2026/02/19","","RCAG","","","","MS","ASO","US","MC COMB",31,10,42,"N",31.17833333,90,28,18,"W",-90.47166666,"ZHU","HOUSTON","","","","","",""
"2026/02/19","","RCAG","","","","AK","AAL","US","MC GRATH",62,57,24.74,"N",62.95687222,155,36,42.44,"W",-155.61178888,"ZAN","ANCHORAGE","","","","","",""
"2026/02/19","","RCAG","","","","TN","ASO","US","MCKELLAR",35,28,6.27,"N",35.46840833,88,54,6.21,"W",-88.901725,"ZME","MEMPHIS","","","","","",""
"2026/02/19","","RCAG","","","","OR","ANM","US","MEDFORD",42,41,34.43,"N",42.69289722,123,13,46.21,"W",-123.22950277,"ZSE","SEATTLE","","","","","","KING MOUNTAIN"
"2026/02/19","","RCAG","","","","WY","ANM","US","MEDICINE BOW",41,50,30.87,"N",41.84190833,106,0,22.02,"W",-106.00611666,"ZDV","DENVER","","","","","",""
"2026/02/19","","RCAG","","","","FL","ASO","US","MELBOURNE",28,5,35.05,"N",28.09306944,80,38,9.19,"W",-80.63588611,"ZMA","MIAMI","","","","","",""
"2026/02/19","","RCAG","","","","MA","ANE","US","MELROSE",42,27,6.34,"N",42.45176111,71,2,10.18,"W",-71.03616111,"ZBW","BOSTON","","","","","",""
"2026/02/19","","RCAG","","","","TN","ASO","US","MEMPHIS",35,0,24.33,"N",35.00675833,89,55,48.32,"W",-89.93008888,"ZME","MEMPHIS","","","","","",""
"2026/02/19","","RCAG","","","","MS","ASO","US","MERIDIAN",32,26,2.5,"N",32.43402777,88,36,17.14,"W",-88.60476111,"ZME","MEMPHIS","","","","","",""
"2026/02/19","","RCAG","","","","OH","AGL","US","MERWYN",39,2,8.22,"N",39.03561666,84,15,49.77,"W",-84.263825,"ZID","INDIANAPOLIS","","","","","","CINCINNATI"
"2026/02/19","","RCAG","","","","NM","ASW","US","MESA RICA",35,14,15.28,"N",35.23757777,104,12,16.01,"W",-104.20444722,"ZAB","ALBUQUERQUE","","","","","",""
"2026/02/19","","RCAG","","","","FL","ASO","US","MIAMI",25,48,6.35,"N",25.80176388,80,20,58.18,"W",-80.34949444,"ZMA","MIAMI","","","","","",""
"2026/02/19","","RCAG","","","","AK","AAL","US","MIDDLETON ISLAND",59,27,42.88,"N",59.46191111,146,18,23.56,"W",-146.30654444,"ZAN","ANCHORAGE","","","","","",""
"2026/02/19","","RCAG","","","","TX","ASW","US","MIDLAND",31,55,9.12,"N",31.9192,102,14,40.9194,"W",-102.24469983,"ZFW","FORT WORTH","","","","","",""
"2026/02/19","","RCAG","","","","MT","ANM","US","MILES CITY",46,26,25.01,"N",46.44028055,105,51,53.01,"W",-105.864725,"ZLC","SALT LAKE CITY","","","","","",""
"2026/02/19","","RCAG","","","","IL","AGL","US","MILFORD",40,38,42.13,"N",40.64503611,87,40,3.1,"W",-87.66752777,"ZAU","CHICAGO","","","","","",""
"2026/02/19","","RCAG","","","","GA","ASO","US","MILLEN",32,54,18.57,"N",32.90515833,81,51,33.41,"W",-81.85928055,"ZJX","JACKSONVILLE","","","","","",""
"2026/02/19","","RCAG","","","","GA","ASO","US","MILLEN",32,54,18.57,"N",32.90515833,81,51,33.41,"W",-81.85928055,"ZTL","ATLANTA","","","","","",""
"2026/02/19","","RCAG","","","","MT","ANM","US","MILLER PEAK",46,54,46.72,"N",46.91297777,114,4,52.4,"W",-114.08122222,"ZLC","SALT LAKE CITY","","","","","",""
"2026/02/19","","RCAG","","","","MT","ANM","US","MILLER PEAK A",46,54,46.7202,"N",46.91297783,114,4,52.4,"W",-114.08122222,"ZLC","SALT LAKE CITY","","","","","",""
"2026/02/19","","RCAG","","","","ME","ANE","US","MILLINOCKET",45,35,12.19,"N",45.58671944,68,30,56.1,"W",-68.51558333,"ZBW","BOSTON","","","","","",""
"2026/02/19","","RCAG","","","","NJ","AEA","US","MILLVILLE",39,25,2.41,"N",39.41733611,75,8,5.65,"W",-75.13490277,"ZDC","WASHINGTON","","","","","",""
"2026/02/19","","RCAG","","","","NJ","AEA","US","MILLVILLE",39,25,2.41,"N",39.41733611,75,8,5.65,"W",-75.13490277,"ZNY","NEW YORK","","","","","",""
"2026/02/19","","RCAG","","","","WI","AGL","US","MILWAUKEE",42,52,7.06,"N",42.86862777,87,54,34.29,"W",-87.909525,"ZAU","CHICAGO","","","","","",""
"2026/02/19","","RCAG","","","","NV","AWP","US","MINA",38,38,54.72,"N",38.64853333,118,1,58.42,"W",-118.03289444,"ZOA","OAKLAND","","","","","",""
"2026/02/19","","RCAG","","","","TX","ASW","US","MINERAL WELLS",32,46,38.64,"N",32.7774,98,23,8.88,"W",-98.3858,"ZFW","FORT WORTH","","","","","","PALO PINTO"
"2026/02/19","","RCAG","","","","ND","AGL","US","MINOT",48,2,27.03,"N",48.04084166,101,24,19.58,"W",-101.40543888,"ZMP","MINNEAPOLIS","","","","","",""
"2026/02/19","","RCAG","","","","AL","ASO","US","MOBILE",30,45,13.67,"N",30.75379722,88,18,26.03,"W",-88.30723055,"ZHU","HOUSTON","","","","","",""
"2026/02/19","","RCAG","","","","PA","AEA","US","MODENA",39,55,4.49,"N",39.91791388,75,40,15.07,"W",-75.67085277,"ZDC","WASHINGTON","","","","","",""
"2026/02/19","","RCAG","","","","PA","AEA","US","MODENA",39,55,4.49,"N",39.91791388,75,40,15.07,"W",-75.67085277,"ZNY","NEW YORK","","","","","",""
"2026/02/19","","RCAG","","","","WA","ANM","US","MOHLER",47,25,22.54,"N",47.42292777,118,21,26.92,"W",-118.35747777,"ZSE","SEATTLE","","","","","",""
"2026/02/19","","RCAG","","","","IL","AGL","US","MOLINE",41,27,10.12,"N",41.45281111,90,30,20.48,"W",-90.50568888,"ZAU","CHICAGO","","","","","","FREQS SHARED WITH MOLINE TWR"
"2026/02/19","","RCAG","","","","IL","AGL","US","MONEE",41,24,46.4,"N",41.41288888,87,45,58.7,"W",-87.76630555,"ZAU","CHICAGO","","","","","",""
"2026/02/19","","RCAG","","","","LA","ASW","US","MONROE",32,30,42.1194,"N",32.51169983,92,1,51.9594,"W",-92.03109983,"ZFW","FORT WORTH","","","","","",""
"2026/02/19","","RCAG","","","","AL","ASO","US","MONROEVILLE",31,27,37.59,"N",31.46044166,87,21,9.94,"W",-87.35276111,"ZTL","ATLANTA","","","","","",""
"2026/02/19","","RCAG","","","","AL","ASO","US","MONTGOMERY",32,28,24.48,"N",32.47346666,86,23,54.9,"W",-86.39858333,"ZTL","ATLANTA","","","","","","PRATTVILLE"
"2026/02/19","","RCAG","","","","VT","ANE","US","MONTPELIER",44,5,7,"N",44.08527777,72,26,57,"W",-72.44916666,"ZBW","BOSTON","","","","","",""
"2026/02/19","","RCAG","","","","CO","ANM","US","MONTROSE",38,30,12,"N",38.50333333,107,53,43,"W",-107.89527777,"ZDV","DENVER","","","","","",""
"2026/02/19","","RCAG","","","","PA","AEA","US","MOON TOWNSHIP",40,30,43.24,"N",40.51201111,80,13,25.21,"W",-80.22366944,"ZOB","CLEVELAND","","","","","",""
"2026/02/19","","RCAG","","","","WV","AEA","US","MORGANTOWN",39,22,24.33,"N",39.373425,79,51,37.24,"W",-79.86034444,"ZOB","CLEVELAND","","","","","",""
"2026/02/19","","RCAG","","","","WI","AGL","US","MOSINEE",44,46,44.88,"N",44.77913333,89,39,33.43,"W",-89.65928611,"ZMP","MINNEAPOLIS","","","","","",""
"2026/02/19","","RCAG","","","","NM","ASW","US","MOUNT DORA",36,32,24.09,"N",36.540025,103,27,34.82,"W",-103.45967222,"ZAB","ALBUQUERQUE","","","","","",""
"2026/02/19","","RCAG","","","","HI","AWP","US","MOUNT HALEAKALA",20,41,51.5,"N",20.69763888,156,15,30.88,"W",-156.25857777,"ZHN","HONOLULU CONTROL FACILITY","","","","","",""
"2026/02/19","","RCAG","","","","OH","AGL","US","MOUNT HOPE",40,40,0.21,"N",40.666725,81,45,59.47,"W",-81.76651944,"ZOB","CLEVELAND","","","","","",""
"2026/02/19","","RCAG","","","","HI","AWP","US","MOUNT KAALA",21,30,29.6,"N",21.50822222,158,8,51.09,"W",-158.147525,"ZHN","HONOLULU CONTROL FACILITY","","","","","",""
"2026/02/19","","RCAG","","","","GA","ASO","US","MOUNT OGLETHORPE",34,29,9.32,"N",34.48592222,84,19,52.71,"W",-84.33130833,"ZTL","ATLANTA","","","","","",""
"2026/02/19","","RCAG","","","","NV","AWP","US","MOUNT POTOSI",35,56,38.9,"N",35.94413888,115,29,52.01,"W",-115.49778055,"ZLA","LOS ANGELES","","","","","",""
"2026/02/19","","RCAG","","","","AK","AAL","US","MOUNT ROBERT BARRON",58,13,23,"N",58.22305555,134,50,19,"W",-134.83861111,"ZAN","ANCHORAGE","","","","","",""
"2026/02/19","","RCAG","","","","GU","AWP","US","MOUNT SANTA ROSA",13,32,4.8,"N",13.53466666,144,54,30.6,"E",144.9085,"ZUA","GUAM","","","","","",""
"2026/02/19","","RCAG","","","","CA","AWP","US","MOUNT TAMALPAIS",37,55,36.73,"N",37.92686944,122,37,43.93,"W",-122.62886944,"ZOA","OAKLAND","","","","","",""
